customer_id,active_loans,aum,avg_rate,max_dpd,policy_active,annual_premium,cross_sell_eligible,priority_score
C103490,2,596282.0,12.085,170,False,0.0,1,45.51
C104553,2,198147.0,15.704999999999998,156,True,35628.0,0,45.51
C103129,2,450966.0,13.385,123,False,0.0,1,45.5
C100278,1,93744.0,16.63,178,False,0.0,1,45.49
C100198,1,307549.0,14.6,173,False,0.0,1,45.44
C102641,5,6246638.0,13.806000000000001,10,True,12894.0,0,45.39
C104717,1,1692266.0,12.09,99,False,0.0,1,45.39
C103923,1,650163.0,11.34,136,False,0.0,1,45.36
C100657,2,3576404.0,11.855,64,False,0.0,1,45.35
C102557,2,542130.0,12.295,142,True,16556.0,0,45.34
C101693,2,434067.0,13.254999999999999,169,False,0.0,1,45.33
C101189,4,6466906.0,13.585,6,False,0.0,1,45.3
C104543,2,332820.0,14.055,121,True,41025.0,0,45.25
C102379,5,6044942.0,12.984,15,True,9224.0,0,45.25
C102866,1,189220.0,15.36,174,False,0.0,1,45.25
C103104,3,359945.0,13.773333333333333,160,False,0.0,1,45.23
C102226,3,668960.0,14.356666666666667,113,False,0.0,1,45.23
C104530,1,2176472.0,13.18,87,False,0.0,1,45.2
C103089,2,5421853.0,10.77,31,False,0.0,1,45.18
C101329,1,584726.0,11.62,142,False,0.0,1,45.17
C103967,2,1499256.0,11.02,104,False,0.0,1,45.15
C103662,3,780771.0,12.22,115,False,0.0,1,45.15
C101810,1,65680.0,17.77,117,True,32857.0,0,45.15
C103082,2,450955.0,12.754999999999999,152,False,0.0,1,45.12
C103039,1,238947.0,14.65,162,False,0.0,1,45.1
C100066,2,294970.0,14.595,119,False,0.0,1,45.08
C101890,2,380508.0,17.7,111,False,0.0,1,45.08
C102003,2,635045.0,10.995000000000001,167,False,0.0,1,45.07
C100712,1,947563.0,10.08,116,False,0.0,1,45.07
C104110,1,121589.0,15.61,156,True,4360.0,0,45.03
C100543,2,2838559.0,13.155,74,False,0.0,1,45.01
C100018,1,2131386.0,12.27,89,False,0.0,1,44.99
C102057,2,1108204.0,14.325,104,False,0.0,1,44.99
C100644,2,235676.0,14.445,128,False,0.0,1,44.96
C104118,1,175339.0,15.0,137,True,42856.0,0,44.96
C104319,4,5692291.0,9.325,28,True,28509.0,0,44.92
C101203,1,259222.0,14.16,144,False,0.0,1,44.91
C101848,1,183410.0,14.77,127,False,0.0,1,44.87
C100579,2,513038.0,11.775,128,False,0.0,1,44.87
C101872,1,314193.0,13.57,140,False,0.0,1,44.86
C104299,1,74023.0,15.62,165,True,37227.0,0,44.78
C102645,2,3391855.0,14.454999999999998,60,False,0.0,1,44.74
C101847,2,564920.0,14.455000000000002,113,True,6175.0,0,44.72
C104589,2,255628.0,13.86,175,True,40469.0,0,44.72
C104789,2,412202.0,12.425,168,False,0.0,1,44.71
C100752,2,424667.0,12.29,127,False,0.0,1,44.7
C103417,1,353933.0,12.77,175,False,0.0,1,44.6
C100471,2,506892.0,11.27,155,False,0.0,1,44.54
C103346,2,1482661.0,11.594999999999999,101,True,32079.0,0,44.53
C104645,3,6326107.0,10.176666666666668,13,True,8114.0,0,44.52
C100197,2,469389.0,11.515,179,True,22393.0,0,44.48
C104925,2,410833.0,11.915,180,False,0.0,1,44.4
C102783,1,682553.0,9.44,154,False,0.0,1,44.4
C103703,2,612797.0,20.28,99,True,22796.0,0,44.4
C102974,3,5872475.0,13.026666666666666,15,False,0.0,1,44.33
C103539,2,1069790.0,12.56,106,False,0.0,1,44.31
C103794,3,5024041.0,15.853333333333333,25,False,0.0,1,44.3
C103372,2,309375.0,12.66,137,True,30226.0,0,44.29
C103286,1,128749.0,14.14,166,False,0.0,1,44.19
C100230,2,2961019.0,10.665,74,False,0.0,1,44.19
C103965,1,228210.0,13.19,143,True,10081.0,0,44.16
C102818,1,262600.0,12.87,174,False,0.0,1,44.16
C103352,1,148244.0,13.85,167,False,0.0,1,44.12
C104729,1,1488279.0,10.38,102,False,0.0,1,44.12
C101947,2,225081.0,13.04,175,False,0.0,1,44.06
C101564,1,182595.0,13.43,160,True,12097.0,0,44.06
C102133,2,2161996.0,9.395,91,True,34317.0,0,44.01
C100465,2,4236826.0,10.26,50,False,0.0,1,43.93
C101735,2,1949191.0,12.175,89,False,0.0,1,43.93
C101694,1,278891.0,12.27,148,False,0.0,1,43.89
C103303,3,988427.0,12.573333333333332,106,False,0.0,1,43.87
C102283,2,512673.0,13.44,113,False,0.0,1,43.83
C102977,1,720311.0,8.11,141,True,21810.0,0,43.81
C104968,2,4020895.0,16.77,40,False,0.0,1,43.74
C102763,3,3467225.0,14.479999999999999,55,False,0.0,1,43.71
C102534,2,434849.0,10.555,175,False,0.0,1,43.71
C104379,1,137567.0,13.25,128,False,0.0,1,43.7
C101456,1,527509.0,16.45,106,False,0.0,1,43.67
C101144,1,96685.0,13.51,127,False,0.0,1,43.64
C102116,3,5975627.0,11.893333333333333,13,False,0.0,1,43.63
C103226,3,3912588.0,13.643333333333333,48,False,0.0,1,43.6
C101958,2,664219.0,16.455000000000002,103,False,0.0,1,43.55
C103503,1,356607.0,10.98,139,False,0.0,1,43.54
C104312,2,212567.0,12.245000000000001,180,False,0.0,1,43.51
C104534,2,201098.0,12.350000000000001,158,True,27807.0,0,43.51
C100576,2,1952795.0,11.885,88,False,0.0,1,43.49
C100872,1,120427.0,12.96,176,False,0.0,1,43.44
C103191,6,3658449.0,14.676666666666668,50,False,0.0,1,43.41
C103157,3,4745534.0,11.06,37,False,0.0,1,43.4
C104431,1,505976.0,9.3,157,False,0.0,1,43.35
C103920,3,5983293.0,9.860000000000001,16,False,0.0,1,43.33
C101271,2,5186567.0,11.274999999999999,28,False,0.0,1,43.32
C103644,1,190966.0,12.1,168,False,0.0,1,43.31
C102381,2,165336.0,12.265,172,True,16486.0,0,43.26
C103595,1,67958.0,13.13,128,False,0.0,1,43.25
C103872,1,301780.0,10.94,134,False,0.0,1,43.22
C103176,1,297947.0,10.92,125,True,41105.0,0,43.18
C102086,1,242212.0,11.4,175,False,0.0,1,43.17
C101129,1,27935.0,13.27,138,False,0.0,1,43.11
C104676,4,3912426.0,12.32,49,False,0.0,1,43.1
C104505,3,3809249.0,11.286666666666667,53,False,0.0,1,43.08
C102187,4,3324786.0,14.6775,55,False,0.0,1,43.05
C101310,1,355259.0,10.13,139,False,0.0,1,43.02
C104058,1,462525.0,9.08,145,False,0.0,1,42.98
C101713,3,1216675.0,13.37,97,False,0.0,1,42.97
C102629,1,41298.0,12.8,133,False,0.0,1,42.91
C103495,1,105106.0,12.2,148,False,0.0,1,42.9
C102570,2,220794.0,11.135,138,True,8910.0,0,42.89
C104926,2,1985010.0,13.474999999999998,82,False,0.0,1,42.87
C100061,1,331233.0,17.82,104,False,0.0,1,42.84
C101266,3,4566916.0,11.223333333333334,38,False,0.0,1,42.81
C101390,2,530296.0,17.42,101,False,0.0,1,42.81
C104657,1,275123.0,10.45,133,False,0.0,1,42.78
C102271,1,120515.0,11.87,126,False,0.0,1,42.78
C103482,3,3407105.0,12.323333333333332,57,False,0.0,1,42.67
C104831,1,242561.0,10.55,168,False,0.0,1,42.66
C101091,3,5826114.0,10.653333333333334,15,True,4620.0,0,42.65
C103770,2,176515.0,11.02,173,False,0.0,1,42.58
C103685,1,3571879.0,9.67,59,True,41294.0,0,42.56
C100398,1,266270.0,10.17,144,False,0.0,1,42.56
C102430,1,153166.0,11.09,164,False,0.0,1,42.49
C102532,1,123200.0,11.36,120,True,15282.0,0,42.49
C100515,2,213275.0,15.785,109,False,0.0,1,42.43
C102443,1,124733.0,11.23,167,False,0.0,1,42.42
C103811,1,59217.0,11.82,175,False,0.0,1,42.42
C101430,1,69490.0,11.72,144,False,0.0,1,42.41
C103961,1,34875.0,20.3,103,False,0.0,1,42.41
C104943,3,5539972.0,12.846666666666666,15,False,0.0,1,42.4
C102741,5,5267130.0,15.809999999999999,14,False,0.0,1,42.4
C103216,2,849323.0,8.86,111,True,5815.0,0,42.34
C100483,1,96921.0,11.31,163,True,38373.0,0,42.32
C102311,1,4844376.0,8.81,36,False,0.0,1,42.3
C103533,1,277444.0,20.78,97,False,0.0,1,42.28
C101769,2,308763.0,10.295,118,False,0.0,1,42.28
C101537,1,68250.0,11.44,176,True,30142.0,0,42.24
C101343,1,100796.0,11.15,176,False,0.0,1,42.24
C104208,2,239440.0,9.870000000000001,150,False,0.0,1,42.23
C100716,4,5686395.0,11.217500000000001,15,True,32644.0,0,42.23
C102742,1,30168.0,11.69,172,False,0.0,1,42.18
C103947,1,135027.0,10.69,124,False,0.0,1,42.15
C102847,2,5790361.0,12.545,10,False,0.0,1,42.14
C101715,2,4078420.0,16.48,34,False,0.0,1,42.13
C104804,4,2891201.0,16.125,57,False,0.0,1,42.12
C101803,3,5907019.0,13.396666666666667,6,False,0.0,1,42.12
C101863,3,5533054.0,14.366666666666667,11,True,41744.0,0,42.11
C104018,1,709153.0,11.56,107,False,0.0,1,42.03
C103285,2,1023855.0,10.120000000000001,104,False,0.0,1,42.01
C101510,1,779000.0,11.35,106,False,0.0,1,41.99
C101260,3,3234374.0,12.776666666666666,57,False,0.0,1,41.99
C103985,2,2293385.0,11.61,77,False,0.0,1,41.98
C101626,1,1346438.0,14.42,89,False,0.0,1,41.98
C104040,2,147753.0,10.265,138,True,7633.0,0,41.97
C104157,1,570228.0,19.45,93,True,7400.0,0,41.92
C102173,1,35360.0,11.04,145,False,0.0,1,41.82
C104376,3,3391389.0,12.506666666666666,54,False,0.0,1,41.82
C102706,4,5324211.0,14.7425,13,False,0.0,1,41.78
C100547,5,5590874.0,12.778,12,False,0.0,1,41.77
C103088,1,82340.0,10.53,134,True,15825.0,0,41.77
C103525,2,151907.0,11.809999999999999,116,False,0.0,1,41.75
C103852,1,3683289.0,10.71,52,True,24440.0,0,41.75
C103996,1,149491.0,18.11,103,False,0.0,1,41.73
C102882,2,1539693.0,10.719999999999999,92,True,40144.0,0,41.69
C103389,2,1288666.0,14.45,89,False,0.0,1,41.68
C104971,2,1477705.0,16.51,81,False,0.0,1,41.62
C102568,2,5440889.0,13.34,13,False,0.0,1,41.57
C104071,2,875055.0,12.17,101,True,23273.0,0,41.55
C103350,4,923645.0,12.6325,99,False,0.0,1,41.51
C101998,1,220617.0,12.62,112,False,0.0,1,41.45
C101746,3,289018.0,16.099999999999998,103,False,0.0,1,41.28
C103488,1,179044.0,8.76,134,False,0.0,1,41.24
C101782,3,2883063.0,13.270000000000001,60,False,0.0,1,41.24
C101783,2,1431489.0,17.09,79,False,0.0,1,41.13
C101679,3,1967428.0,10.723333333333334,82,False,0.0,1,41.12
C103305,1,216541.0,12.44,111,False,0.0,1,41.02
C103441,2,4076160.0,12.555,38,False,0.0,1,40.93
C104548,2,5188879.0,14.059999999999999,14,False,0.0,1,40.92
C100039,1,789251.0,11.4,102,True,36178.0,0,40.91
C100270,1,141838.0,14.29,108,False,0.0,1,40.85
C101562,4,3521696.0,12.6325,48,False,0.0,1,40.85
C104850,1,190190.0,14.73,106,False,0.0,1,40.8
C101970,1,623252.0,10.29,107,False,0.0,1,40.79
C101147,4,5246638.0,14.29,12,False,0.0,1,40.79
C100070,3,3448506.0,13.973333333333334,46,True,25349.0,0,40.67
C100347,5,5196708.0,14.045999999999998,13,False,0.0,1,40.66
C104793,1,4098782.0,8.99,44,False,0.0,1,40.66
C103688,2,371896.0,9.92,112,False,0.0,1,40.65
C104217,2,1607857.0,12.64,83,False,0.0,1,40.59
C102114,2,1029108.0,12.89,93,False,0.0,1,40.49
C102380,6,5236543.0,13.685,12,False,0.0,1,40.37
C103017,3,5198878.0,12.549999999999999,15,False,0.0,1,40.36
C102303,4,5261610.0,12.4475,14,True,7229.0,0,40.35
C102867,3,5487506.0,10.82,13,False,0.0,1,40.32
C102626,3,2548758.0,15.58,58,False,0.0,1,40.21
C101567,3,4300279.0,14.103333333333333,28,False,0.0,1,40.16
C102470,3,1126597.0,14.799999999999999,86,False,0.0,1,40.13
C100706,3,3287131.0,13.003333333333336,49,True,10133.0,0,40.08
C103149,3,4158605.0,10.396666666666667,38,False,0.0,1,40.08
C101502,4,2980276.0,11.89,57,False,0.0,1,40.07
C101961,2,2866090.0,13.239999999999998,56,False,0.0,1,39.96
C103037,2,3459314.0,10.165,51,True,37866.0,0,39.91
C103386,2,1660940.0,11.93,81,False,0.0,1,39.87
C100062,1,1267780.0,11.39,89,False,0.0,1,39.73
C100877,1,1216408.0,14.6,83,False,0.0,1,39.63
C103424,2,627648.0,13.149999999999999,97,True,32953.0,0,39.62
C102017,2,840161.0,15.1,89,True,14316.0,0,39.62
C103941,2,5298117.0,13.274999999999999,9,True,21303.0,0,39.59
C100337,4,2835605.0,12.395,57,False,0.0,1,39.58
C102441,3,4222251.0,11.836666666666666,32,False,0.0,1,39.54
C100761,2,728236.0,14.93,91,False,0.0,1,39.49
C100019,1,314350.0,14.81,99,True,21778.0,0,39.48
C100740,2,758653.0,15.115,90,False,0.0,1,39.47
C103413,2,3491514.0,10.010000000000002,49,False,0.0,1,39.41
C103761,1,477000.0,17.08,91,True,15304.0,0,39.4
C104829,1,4586106.0,10.94,26,False,0.0,1,39.25
C104705,3,2898749.0,11.253333333333332,57,True,20672.0,0,39.24
C104680,2,4236822.0,10.605,33,False,0.0,1,39.18
C103939,1,192800.0,14.9,100,True,30072.0,0,39.16
C102949,3,4514849.0,17.216666666666665,14,False,0.0,1,39.12
C101249,2,5057770.0,12.254999999999999,14,True,10999.0,0,39.12
C102803,1,111600.0,12.05,107,False,0.0,1,39.05
C101886,2,3083173.0,10.135,55,False,0.0,1,39.0
C103746,5,3326692.0,14.690000000000001,41,True,25778.0,0,38.98
C100955,1,3939135.0,11.05,37,True,37986.0,0,38.98
C102059,4,3395908.0,11.6075,46,False,0.0,1,38.97
C104450,1,2941665.0,11.3,55,False,0.0,1,38.92
C103684,2,1621474.0,10.665,81,False,0.0,1,38.9
C102129,3,4948067.0,13.266666666666666,13,False,0.0,1,38.83
C103510,3,5027302.0,12.516666666666666,13,True,25923.0,0,38.82
C103670,3,5070946.0,12.573333333333332,12,False,0.0,1,38.8
C101887,3,4972765.0,12.469999999999999,14,True,15062.0,0,38.78
C101779,4,4291026.0,11.36,29,False,0.0,1,38.76
C102639,3,4010782.0,11.463333333333333,34,False,0.0,1,38.75
C104142,3,2810160.0,12.663333333333334,54,True,44642.0,0,38.73
C104774,2,2384886.0,11.665,64,True,39372.0,0,38.72
C101902,2,298817.0,17.0,92,False,0.0,1,38.67
C100331,4,4979963.0,12.6375,13,True,27224.0,0,38.63
C104148,2,4635172.0,11.885,21,False,0.0,1,38.62
C101012,2,2657045.0,15.94,49,True,22410.0,0,38.4
C100480,1,351804.0,10.7,103,True,8593.0,0,38.39
C102906,1,1825259.0,8.4,80,True,8899.0,0,38.36
C101771,2,688414.0,14.31,89,False,0.0,1,38.31
C103878,1,5350566.0,8.54,13,False,0.0,1,38.2
C104823,2,4954505.0,13.575,10,True,5083.0,0,38.18
C104122,2,4305511.0,12.57,24,False,0.0,1,38.11
C101597,3,2462690.0,13.326666666666668,57,False,0.0,1,38.1
C100726,1,225077.0,19.1,87,False,0.0,1,38.07
C103156,3,588008.0,13.826666666666668,91,True,26484.0,0,38.06
C104219,3,2290265.0,15.303333333333333,56,True,5455.0,0,38.05
C100359,1,995565.0,16.39,78,False,0.0,1,38.03
C104616,1,462242.0,12.34,96,False,0.0,1,37.93
C101942,3,3572253.0,13.616666666666667,35,True,23891.0,0,37.93
C104109,3,2982340.0,16.01,41,True,16583.0,0,37.89
C102111,2,804256.0,13.015,88,True,21775.0,0,37.88
C104516,2,1661957.0,14.885000000000002,68,True,21900.0,0,37.86
C101864,3,720841.0,14.703333333333333,86,False,0.0,1,37.85
C102894,3,778661.0,15.623333333333333,83,True,17789.0,0,37.84
C100396,1,1702748.0,8.12,81,True,39402.0,0,37.82
C104096,5,4941231.0,13.074000000000002,10,True,26117.0,0,37.81
C103847,1,502656.0,11.33,96,False,0.0,1,37.55
C101814,3,3505810.0,10.656666666666666,41,False,0.0,1,37.54
C101351,3,4978000.0,12.256666666666666,10,False,0.0,1,37.52
C102562,2,294243.0,12.21,98,True,7390.0,0,37.52
C102829,4,2557628.0,14.842500000000001,50,True,28379.0,0,37.49
C101895,2,565896.0,13.08,91,False,0.0,1,37.49
C103214,2,5266807.0,11.955,5,False,0.0,1,37.46
C101304,3,1171032.0,12.36,81,False,0.0,1,37.45
C103705,2,2165293.0,15.879999999999999,55,False,0.0,1,37.42
C100636,2,1104640.0,12.405,82,False,0.0,1,37.41
C104953,3,3221945.0,11.993333333333332,43,True,19580.0,0,37.37
C103853,2,281619.0,14.495000000000001,93,False,0.0,1,37.36
C104362,2,1359177.0,11.435,79,False,0.0,1,37.34
C100210,4,2622675.0,14.97,48,False,0.0,1,37.34
C103515,1,271976.0,12.06,98,False,0.0,1,37.31
C101117,3,2818658.0,14.023333333333333,46,True,25654.0,0,37.26
C104430,4,4698305.0,13.385,12,True,24959.0,0,37.25
C102284,2,5069304.0,10.44,11,True,27294.0,0,37.22
C102411,2,780315.0,16.94,78,True,18568.0,0,37.18
C102417,2,4922961.0,13.635,7,False,0.0,1,37.17
C101262,2,4796063.0,12.299999999999999,12,True,43831.0,0,37.13
C104395,3,3614157.0,12.376666666666667,34,False,0.0,1,37.12
C103953,2,3141923.0,10.235,47,True,29294.0,0,37.05
C102241,2,4589595.0,12.575,15,False,0.0,1,37.04
C101243,2,2179545.0,13.635,58,False,0.0,1,37.03
C100219,1,2746329.0,10.4,54,True,12291.0,0,37.02
C103040,4,4859688.0,11.8825,11,False,0.0,1,36.94
C100795,2,1031287.0,9.835,87,False,0.0,1,36.92
C104981,3,2253066.0,13.073333333333332,57,False,0.0,1,36.8
C102668,4,3466934.0,11.6675,37,False,0.0,1,36.77
C104438,4,4663025.0,12.7925,12,True,43091.0,0,36.7
C101721,2,2861160.0,10.254999999999999,51,False,0.0,1,36.69
C104222,3,4476680.0,13.0,15,False,0.0,1,36.68
C101330,2,2399815.0,9.59,61,False,0.0,1,36.68
C100366,5,4503619.0,11.184000000000001,18,False,0.0,1,36.61
C101517,4,3036714.0,13.85,40,True,29836.0,0,36.6
C101781,3,972526.0,17.099999999999998,72,False,0.0,1,36.58
C101823,1,481929.0,12.33,91,True,36485.0,0,36.58
C101888,4,2380649.0,13.7575,52,True,44075.0,0,36.45
C101011,2,3166351.0,11.895,41,False,0.0,1,36.43
C100865,2,2457987.0,10.99,56,False,0.0,1,36.38
C104566,3,4507413.0,12.700000000000001,14,False,0.0,1,36.37
C100537,3,1763477.0,15.733333333333333,59,False,0.0,1,36.3
C100950,5,3442643.0,11.982,35,True,16087.0,0,36.24
C103230,1,241062.0,12.49,94,False,0.0,1,36.23
C104133,3,2049406.0,13.5,58,True,16354.0,0,36.23
C101788,1,4108283.0,9.76,27,False,0.0,1,36.22
C102009,2,5105936.0,8.915,10,False,0.0,1,36.21
C102007,3,4285098.0,13.883333333333333,15,False,0.0,1,36.16
C101467,2,1213719.0,12.745000000000001,75,False,0.0,1,36.16
C102926,3,2737996.0,11.436666666666667,49,False,0.0,1,36.14
C104280,1,193903.0,14.69,90,False,0.0,1,36.13
C101909,1,517664.0,18.45,76,False,0.0,1,36.07
C103553,3,4786336.0,11.596666666666666,10,False,0.0,1,36.07
C101050,3,1399759.0,14.276666666666666,68,True,40940.0,0,36.06
C102345,1,3347821.0,9.51,41,True,30808.0,0,35.99
C102635,2,975276.0,13.65,77,False,0.0,1,35.99
C100117,4,2099718.0,14.8675,53,False,0.0,1,35.87
C103765,2,5286567.0,9.59,4,False,0.0,1,35.85
C100994,3,4741647.0,12.033333333333333,9,False,0.0,1,35.8
C103501,1,2140437.0,11.46,59,True,6940.0,0,35.8
C100656,3,2524195.0,11.33,52,False,0.0,1,35.78
C101468,1,5273000.0,8.72,5,True,16814.0,0,35.55
C101894,4,4541669.0,11.940000000000001,12,False,0.0,1,35.52
C100439,2,1322794.0,10.18,76,False,0.0,1,35.51
C100899,2,640565.0,13.175,82,False,0.0,1,35.33
C101339,3,1254603.0,11.450000000000001,74,True,38298.0,0,35.32
C101593,3,1990135.0,13.963333333333333,55,False,0.0,1,35.31
C101212,1,1895506.0,10.43,64,False,0.0,1,35.3
C103444,3,4406450.0,13.770000000000001,10,False,0.0,1,35.3
C104726,1,635687.0,13.16,82,False,0.0,1,35.29
C103463,4,3289421.0,14.72,29,True,4238.0,0,35.29
C104025,3,2083554.0,14.493333333333332,52,False,0.0,1,35.27
C101725,2,1744601.0,16.1,55,True,36361.0,0,35.25
C104194,3,3037407.0,10.6,42,False,0.0,1,35.23
C104654,1,57705.0,11.39,96,False,0.0,1,35.15
C104086,4,1427919.0,16.3675,60,True,27248.0,0,35.14
C103512,3,3861078.0,11.15,25,True,23203.0,0,35.11
C101600,3,2518115.0,13.653333333333334,45,False,0.0,1,35.1
C102051,2,1828944.0,16.055,53,False,0.0,1,35.1
C102979,1,377218.0,17.59,77,False,0.0,1,35.08
C102730,2,558395.0,16.875,75,False,0.0,1,35.06
C101882,5,4206508.0,15.628,9,True,22158.0,0,35.02
C101149,1,2791887.0,9.07,49,False,0.0,1,35.01
C102777,5,2059286.0,12.806000000000001,55,False,0.0,1,35.0
C104716,2,4145128.0,14.19,13,False,0.0,1,34.99
C103497,4,3860350.0,9.95,27,False,0.0,1,34.97
C102675,3,802852.0,14.983333333333334,74,False,0.0,1,34.97
C102578,2,1769579.0,13.879999999999999,58,True,18134.0,0,34.93
C101128,3,2464438.0,14.276666666666666,44,False,0.0,1,34.89
C100153,1,1941532.0,13.18,56,False,0.0,1,34.87
C104720,3,1701609.0,14.873333333333335,57,False,0.0,1,34.86
C101272,1,4594000.0,11.31,10,False,0.0,1,34.85
C104999,2,670664.0,14.055,78,False,0.0,1,34.85
C103862,4,1768370.0,17.645,50,False,0.0,1,34.85
C102324,1,156527.0,19.18,77,False,0.0,1,34.82
C100085,3,3278531.0,13.03,31,False,0.0,1,34.8
C101043,1,2634492.0,8.19,53,False,0.0,1,34.79
C103172,2,2322625.0,12.335,50,False,0.0,1,34.7
C100796,1,391677.0,15.32,80,True,26115.0,0,34.67
C102494,1,400430.0,12.27,86,False,0.0,1,34.64
C100034,2,2951829.0,9.899999999999999,43,True,37382.0,0,34.64
C103367,2,1958223.0,13.6,54,False,0.0,1,34.63
C102618,2,4675516.0,12.585,5,False,0.0,1,34.6
C103887,5,4168027.0,12.758,14,True,30790.0,0,34.55
C101264,3,2079539.0,14.31,50,True,7128.0,0,34.55
C103188,5,4052398.0,13.308000000000002,15,False,0.0,1,34.54
C102376,3,3354529.0,15.263333333333334,24,False,0.0,1,34.52
C102739,1,2004171.0,11.99,56,True,39894.0,0,34.5
C102472,4,4596680.0,11.657499999999999,8,True,24275.0,0,34.49
C104462,1,616981.0,10.44,85,False,0.0,1,34.43
C100816,3,1759866.0,14.073333333333332,56,True,37144.0,0,34.41
C103057,2,2677101.0,11.915,43,True,34013.0,0,34.34
C100205,1,434465.0,19.23,70,False,0.0,1,34.33
C100715,2,2120577.0,13.065000000000001,51,False,0.0,1,34.32
C101419,2,4221183.0,14.8,8,True,22666.0,0,34.32
C100566,1,942438.0,16.47,66,False,0.0,1,34.29
C101641,1,4743058.0,10.27,7,True,26364.0,0,34.16
C100045,3,662752.0,13.933333333333335,76,True,5377.0,0,34.15
C101648,1,277113.0,15.93,79,False,0.0,1,34.12
C100978,3,4127783.0,12.896666666666667,13,True,12184.0,0,34.12
C102591,2,1480166.0,16.119999999999997,56,True,44282.0,0,34.11
C100299,1,2106101.0,10.38,56,True,35784.0,0,34.09
C102075,2,2141432.0,13.89,48,True,43864.0,0,34.05
C101953,2,2143146.0,18.73,38,True,4010.0,0,34.05
C104454,2,2067214.0,9.635,58,False,0.0,1,34.01
C100047,1,126990.0,13.19,87,False,0.0,1,33.98
C100652,3,516926.0,15.913333333333334,74,False,0.0,1,33.96
C102990,5,1920430.0,13.294,53,False,0.0,1,33.95
C100060,2,2636617.0,13.565000000000001,39,False,0.0,1,33.94
C102433,1,131166.0,17.44,78,False,0.0,1,33.93
C102676,2,820765.0,15.99,68,False,0.0,1,33.92
C101029,3,1598358.0,14.196666666666667,57,False,0.0,1,33.89
C102654,3,3445729.0,12.896666666666667,25,True,22150.0,0,33.89
C104066,4,4421273.0,10.7525,11,False,0.0,1,33.86
C102391,4,2265108.0,16.2875,40,False,0.0,1,33.84
C101238,2,2046301.0,13.805,49,False,0.0,1,33.77
C103795,4,2474979.0,12.2875,44,False,0.0,1,33.75
C103411,4,4076365.0,11.2675,16,False,0.0,1,33.74
C103264,2,3468232.0,11.475000000000001,27,True,11737.0,0,33.74
C103002,2,4506455.0,14.625,1,False,0.0,1,33.73
C102118,6,3369431.0,11.35,29,False,0.0,1,33.71
C102971,1,98322.0,12.95,87,False,0.0,1,33.68
C103060,4,4314159.0,11.905000000000001,10,False,0.0,1,33.67
C101207,1,4859772.0,9.28,5,False,0.0,1,33.62
C103687,4,2598245.0,12.4025,41,False,0.0,1,33.62
C102221,3,2071378.0,13.273333333333333,49,False,0.0,1,33.59
C103584,3,4370100.0,13.19,6,False,0.0,1,33.58
C100810,3,1841894.0,14.863333333333335,50,True,31803.0,0,33.58
C103005,2,1625303.0,12.934999999999999,58,False,0.0,1,33.57
C100225,1,4306285.0,9.37,15,True,5071.0,0,33.57
C100490,2,4005661.0,9.195,21,False,0.0,1,33.57
C102547,3,2024763.0,12.696666666666667,51,False,0.0,1,33.57
C101486,1,178056.0,17.38,76,False,0.0,1,33.57
C103757,1,78702.0,16.3,80,True,25930.0,0,33.54
C104574,2,607787.0,14.335,74,True,9513.0,0,33.51
C101838,1,213471.0,13.56,83,False,0.0,1,33.51
C104084,3,3859654.0,13.35,15,False,0.0,1,33.51
C101083,3,4556657.0,11.343333333333334,6,False,0.0,1,33.5
C104578,1,4609279.0,11.28,5,False,0.0,1,33.45
C104753,3,1886326.0,13.733333333333334,51,False,0.0,1,33.44
