repayment_id,loan_id,due_date,amount_due,amount_paid,payment_status
R300481,L200481,2027-04-27,92250.0,73448.0,Partial
R300482,L200482,2026-11-27,25458.0,22705.0,Partial
R300483,L200483,2027-04-07,29750.0,26420.0,Partial
R300484,L200484,2026-09-16,5083.0,3586.0,Partial
R300485,L200485,2024-08-12,58333.0,45850.0,Partial
R300486,L200486,2025-04-04,20375.0,12329.0,Partial
R300487,L200487,2024-10-31,6333.0,4511.0,Partial
R300488,L200488,2026-05-31,248083.0,187066.0,Partial
R300489,L200489,2028-02-02,11190.0,9761.0,Partial
R300490,L200490,2026-06-24,23278.0,17984.0,Partial
R300491,L200491,2027-05-29,22896.0,19876.0,Partial
R300492,L200492,2025-07-01,1940.0,794.0,Partial
R300493,L200493,2026-08-15,5375.0,4584.0,Partial
R300494,L200494,2027-03-05,11229.0,10081.0,Partial
R300495,L200495,2026-07-14,24750.0,16939.0,Partial
R300496,L200496,2027-05-26,2133.0,1894.0,Partial
R300497,L200497,2026-08-23,5333.0,392.0,Partial
R300498,L200498,2027-03-17,9750.0,7447.0,Partial
R300499,L200499,2023-10-01,63750.0,53535.0,Partial
R300500,L200500,2025-01-04,6833.0,5818.0,Partial
R300501,L200501,2029-02-28,15242.0,12598.0,Partial
R300502,L200502,2027-05-18,6452.0,5287.0,Partial
R300503,L200503,2025-07-01,87750.0,65213.0,Partial
R300504,L200504,2025-09-06,170417.0,34095.0,Partial
R300505,L200505,2024-09-23,35750.0,24425.0,Partial
R300506,L200506,2025-12-11,71967.0,72743.0,Paid
R300507,L200507,2027-10-12,66702.0,66159.0,Partial
R300508,L200508,2028-11-10,1917.0,1673.0,Partial
R300509,L200509,2026-12-22,11369.0,8990.0,Partial
R300510,L200510,2024-03-23,26667.0,5087.0,Partial
R300511,L200511,2025-08-13,18028.0,11336.0,Partial
R300512,L200512,2023-12-07,473833.0,351550.0,Partial
R300513,L200513,2026-09-25,4792.0,3172.0,Partial
R300514,L200514,2029-02-08,6208.0,5155.0,Partial
R300515,L200515,2026-05-11,21250.0,18413.0,Partial
R300516,L200516,2027-05-27,4725.0,3480.0,Partial
R300517,L200517,2026-10-04,2600.0,1777.0,Partial
R300518,L200518,2024-07-02,8542.0,6056.0,Partial
R300519,L200519,2025-11-25,1783.0,1423.0,Partial
R300520,L200520,2026-05-24,29250.0,18012.0,Partial
R300521,L200521,2024-11-14,12292.0,7867.0,Partial
R300522,L200522,2027-04-08,43650.0,41190.0,Partial
R300523,L200523,2026-11-13,20083.0,5506.0,Partial
R300524,L200524,2026-12-13,28458.0,22442.0,Partial
R300525,L200525,2023-11-29,17458.0,15947.0,Partial
R300526,L200526,2025-02-08,112639.0,102178.0,Partial
R300527,L200527,2025-02-19,2867.0,1155.0,Partial
R300528,L200528,2027-04-13,5143.0,3521.0,Partial
R300529,L200529,2023-12-12,59000.0,4321.0,Partial
R300530,L200530,2023-09-14,64958.0,56130.0,Partial
R300531,L200531,2024-09-18,8417.0,5146.0,Partial
R300532,L200532,2025-04-22,3405.0,2143.0,Partial
R300533,L200533,2024-11-26,22417.0,16579.0,Partial
R300534,L200534,2025-06-30,70650.0,22518.0,Partial
R300535,L200535,2026-05-24,331500.0,321208.0,Partial
R300536,L200536,2025-01-20,353250.0,222781.0,Partial
R300537,L200537,2024-10-09,97167.0,85684.0,Partial
R300538,L200538,2025-12-16,63028.0,37928.0,Partial
R300539,L200539,2023-10-12,17333.0,15428.0,Partial
R300540,L200540,2024-10-02,8188.0,5356.0,Partial
R300541,L200541,2024-02-29,10875.0,8139.0,Partial
R300542,L200542,2027-03-02,14083.0,9092.0,Partial
R300543,L200543,2027-02-03,1950.0,1308.0,Partial
R300544,L200544,2027-06-20,52604.0,45055.0,Partial
R300545,L200545,2027-12-21,5667.0,5112.0,Partial
R300546,L200546,2025-09-10,4012.0,3426.0,Partial
R300547,L200547,2025-03-09,28600.0,10806.0,Partial
R300548,L200548,2027-01-08,6354.0,4121.0,Partial
R300549,L200549,2026-02-10,28250.0,19001.0,Partial
R300550,L200550,2025-09-04,161208.0,102300.0,Partial
R300551,L200551,2025-01-30,21021.0,13676.0,Partial
R300552,L200552,2026-04-17,2933.0,2777.0,Partial
R300553,L200553,2029-04-01,783.0,676.0,Partial
R300554,L200554,2025-08-04,4528.0,3798.0,Partial
R300555,L200555,2026-11-26,9933.0,8148.0,Partial
R300556,L200556,2026-02-13,109292.0,95759.0,Partial
R300557,L200557,2026-05-14,126583.0,57326.0,Partial
R300558,L200558,2026-12-21,13417.0,12283.0,Partial
R300559,L200559,2026-08-25,15708.0,5614.0,Partial
R300560,L200560,2026-08-23,25267.0,17439.0,Partial
R300561,L200561,2026-05-24,116625.0,88161.0,Partial
R300562,L200562,2024-11-04,78417.0,50075.0,Partial
R300563,L200563,2025-09-08,35036.0,28090.0,Partial
R300564,L200564,2023-12-09,5542.0,4372.0,Partial
R300565,L200565,2024-08-03,56750.0,48342.0,Partial
R300566,L200566,2025-10-20,19583.0,18551.0,Partial
R300567,L200567,2026-03-31,19202.0,13042.0,Partial
R300568,L200568,2026-03-08,30310.0,24239.0,Partial
R300569,L200569,2027-04-29,9000.0,5732.0,Partial
R300570,L200570,2027-09-28,13024.0,10192.0,Partial
R300571,L200571,2027-05-21,30774.0,29792.0,Partial
R300572,L200572,2026-06-14,29021.0,20954.0,Partial
R300573,L200573,2027-02-04,4167.0,3937.0,Partial
R300574,L200574,2026-01-14,20548.0,10559.0,Partial
R300575,L200575,2027-09-24,14350.0,10612.0,Partial
R300576,L200576,2027-02-22,22438.0,15194.0,Partial
R300577,L200577,2024-06-16,172417.0,138010.0,Partial
R300578,L200578,2026-06-10,9000.0,6893.0,Partial
R300579,L200579,2023-12-08,45167.0,34185.0,Partial
R300580,L200580,2027-08-18,21107.0,19882.0,Partial
R300581,L200581,2025-04-24,17167.0,14516.0,Partial
R300582,L200582,2025-03-11,105500.0,92485.0,Partial
R300583,L200583,2028-06-29,5800.0,4141.0,Partial
R300584,L200584,2024-04-20,13042.0,10093.0,Partial
R300585,L200585,2024-05-10,79694.0,71748.0,Partial
R300586,L200586,2028-02-16,2381.0,1951.0,Partial
R300587,L200587,2026-06-01,8217.0,5683.0,Partial
R300588,L200588,2028-04-26,21381.0,13447.0,Partial
R300589,L200589,2026-11-21,7900.0,7379.0,Partial
R300590,L200590,2025-06-21,23625.0,17193.0,Partial
R300591,L200591,2028-02-21,2700.0,2215.0,Partial
R300592,L200592,2025-09-04,43017.0,5750.0,Partial
R300593,L200593,2025-08-28,3229.0,2115.0,Partial
R300594,L200594,2026-08-16,56771.0,35117.0,Partial
R300595,L200595,2026-12-21,22750.0,14336.0,Partial
R300596,L200596,2024-01-28,61167.0,50353.0,Partial
R300597,L200597,2027-01-20,5274.0,3747.0,Partial
R300598,L200598,2028-02-21,15810.0,14276.0,Partial
R300599,L200599,2023-05-17,143583.0,115658.0,Partial
R300600,L200600,2024-05-05,7292.0,5362.0,Partial
R300601,L200601,2026-01-02,9056.0,8461.0,Partial
R300602,L200602,2026-10-02,6258.0,5221.0,Partial
R300603,L200603,2028-07-24,9857.0,8628.0,Partial
R300604,L200604,2023-09-22,7167.0,5059.0,Partial
R300605,L200605,2026-05-31,46861.0,38866.0,Partial
R300606,L200606,2027-05-01,13275.0,8134.0,Partial
R300607,L200607,2027-09-05,17750.0,11679.0,Partial
R300608,L200608,2026-03-05,259917.0,202633.0,Partial
R300609,L200609,2026-08-11,32944.0,22338.0,Partial
R300610,L200610,2025-06-07,57750.0,44860.0,Partial
R300611,L200611,2024-05-14,175542.0,118734.0,Partial
R300612,L200612,2024-05-03,11694.0,9070.0,Partial
R300613,L200613,2027-02-23,4892.0,4109.0,Partial
R300614,L200614,2023-12-01,107625.0,13079.0,Partial
R300615,L200615,2026-11-23,12146.0,10287.0,Partial
R300616,L200616,2025-08-04,1933.0,1727.0,Partial
R300617,L200617,2026-09-30,10571.0,9645.0,Partial
R300618,L200618,2026-09-05,41167.0,6232.0,Partial
R300619,L200619,2025-08-19,142750.0,99779.0,Partial
R300620,L200620,2027-04-02,17607.0,10892.0,Partial
R300621,L200621,2028-09-14,12983.0,12081.0,Partial
R300622,L200622,2025-09-04,5964.0,5495.0,Partial
R300623,L200623,2024-07-29,19083.0,17119.0,Partial
R300624,L200624,2026-06-26,22333.0,18671.0,Partial
R300625,L200625,2025-09-08,70000.0,50980.0,Partial
R300626,L200626,2027-05-18,16905.0,13874.0,Partial
R300627,L200627,2026-09-29,249958.0,131311.0,Partial
R300628,L200628,2029-07-07,19158.0,16137.0,Partial
R300629,L200629,2024-12-01,5517.0,4880.0,Partial
R300630,L200630,2025-10-20,15750.0,11127.0,Partial
R300631,L200631,2027-04-10,33208.0,21943.0,Partial
R300632,L200632,2025-01-22,43333.0,32722.0,Partial
R300633,L200633,2023-07-10,83750.0,52873.0,Partial
R300634,L200634,2024-01-19,12042.0,8446.0,Partial
R300635,L200635,2026-09-08,34083.0,31027.0,Partial
R300636,L200636,2029-04-21,2300.0,2240.0,Partial
R300637,L200637,2025-12-24,46042.0,37016.0,Partial
R300638,L200638,2026-05-30,14908.0,12223.0,Partial
R300639,L200639,2025-01-05,14375.0,11694.0,Partial
R300640,L200640,2025-10-15,82817.0,61577.0,Partial
R300641,L200641,2029-04-13,4242.0,3401.0,Partial
R300642,L200642,2025-01-26,57917.0,50218.0,Partial
R300643,L200643,2024-10-03,7806.0,3611.0,Partial
R300644,L200644,2026-03-09,5396.0,3619.0,Partial
R300645,L200645,2026-10-10,105583.0,70102.0,Partial
R300646,L200646,2028-03-13,21292.0,12925.0,Partial
R300647,L200647,2025-05-11,1694.0,1326.0,Partial
R300648,L200648,2025-09-07,34083.0,24149.0,Partial
R300649,L200649,2025-08-23,16333.0,11502.0,Partial
R300650,L200650,2024-05-28,62639.0,55768.0,Partial
R300651,L200651,2026-06-29,244292.0,210725.0,Partial
R300652,L200652,2025-09-10,29750.0,24265.0,Partial
R300653,L200653,2026-05-22,48861.0,33267.0,Partial
R300654,L200654,2029-03-17,2800.0,2829.0,Paid
R300655,L200655,2025-09-02,76500.0,57589.0,Partial
R300656,L200656,2024-09-28,10700.0,9737.0,Partial
R300657,L200657,2026-06-06,51000.0,35167.0,Partial
R300658,L200658,2024-10-04,10467.0,8883.0,Partial
R300659,L200659,2028-07-24,2142.0,2012.0,Partial
R300660,L200660,2027-03-30,14444.0,13507.0,Partial
R300661,L200661,2025-04-23,29611.0,20386.0,Partial
R300662,L200662,2025-01-04,124833.0,82535.0,Partial
R300663,L200663,2027-09-10,13250.0,10180.0,Partial
R300664,L200664,2026-10-18,32024.0,28552.0,Partial
R300665,L200665,2027-01-06,23611.0,22539.0,Partial
R300666,L200666,2024-05-07,28083.0,23229.0,Partial
R300667,L200667,2024-12-02,12000.0,9035.0,Partial
R300668,L200668,2026-06-21,7833.0,4851.0,Partial
R300669,L200669,2025-07-15,43771.0,5514.0,Partial
R300670,L200670,2026-08-26,16875.0,6172.0,Partial
R300671,L200671,2025-08-16,25950.0,20543.0,Partial
R300672,L200672,2026-06-25,28028.0,20231.0,Partial
R300673,L200673,2026-06-19,8214.0,5511.0,Partial
R300674,L200674,2025-10-23,33133.0,30618.0,Partial
R300675,L200675,2025-08-29,112250.0,85290.0,Partial
R300676,L200676,2024-03-08,187167.0,151081.0,Partial
R300677,L200677,2027-03-23,725.0,538.0,Partial
R300678,L200678,2026-02-09,13062.0,4246.0,Partial
R300679,L200679,2026-05-22,29310.0,26951.0,Partial
R300680,L200680,2025-07-30,26896.0,6101.0,Partial
R300681,L200681,2024-10-08,11500.0,9900.0,Partial
R300682,L200682,2025-05-16,498667.0,484812.0,Partial
R300683,L200683,2026-05-27,4393.0,3473.0,Partial
R300684,L200684,2025-05-03,157583.0,72931.0,Partial
R300685,L200685,2024-10-02,56528.0,37150.0,Partial
R300686,L200686,2026-12-04,19500.0,14392.0,Partial
R300687,L200687,2026-10-13,74208.0,67111.0,Partial
R300688,L200688,2026-04-19,8133.0,6254.0,Partial
R300689,L200689,2024-08-28,13646.0,11722.0,Partial
R300690,L200690,2024-12-23,53567.0,38038.0,Partial
R300691,L200691,2024-08-02,43861.0,31423.0,Partial
R300692,L200692,2026-11-25,20438.0,12682.0,Partial
R300693,L200693,2027-02-05,28000.0,19128.0,Partial
R300694,L200694,2028-03-15,35400.0,26470.0,Partial
R300695,L200695,2024-10-24,4056.0,2719.0,Partial
R300696,L200696,2024-07-09,101375.0,92760.0,Partial
R300697,L200697,2024-04-05,17361.0,14479.0,Partial
R300698,L200698,2026-06-05,103750.0,76844.0,Partial
R300699,L200699,2026-06-23,4633.0,3726.0,Partial
R300700,L200700,2027-06-09,3488.0,3135.0,Partial
R300701,L200701,2024-12-06,16812.0,12077.0,Partial
R300702,L200702,2027-11-19,1942.0,1026.0,Partial
R300703,L200703,2027-06-18,1071.0,825.0,Partial
R300704,L200704,2028-11-05,933.0,820.0,Partial
R300705,L200705,2025-06-27,429083.0,377857.0,Partial
R300706,L200706,2025-08-13,19167.0,14473.0,Partial
R300707,L200707,2025-09-16,139417.0,87180.0,Partial
R300708,L200708,2025-07-16,118667.0,102284.0,Partial
R300709,L200709,2028-07-31,13383.0,11635.0,Partial
R300710,L200710,2024-12-16,28500.0,17156.0,Partial
R300711,L200711,2026-01-08,17042.0,13395.0,Partial
R300712,L200712,2025-10-21,32625.0,22453.0,Partial
R300713,L200713,2026-03-18,41896.0,25935.0,Partial
R300714,L200714,2025-07-19,17333.0,15336.0,Partial
R300715,L200715,2026-07-06,15467.0,13394.0,Partial
R300716,L200716,2025-09-01,71417.0,43516.0,Partial
R300717,L200717,2024-11-28,9306.0,6049.0,Partial
R300718,L200718,2025-03-18,20833.0,17986.0,Partial
R300719,L200719,2024-08-26,70750.0,52916.0,Partial
R300720,L200720,2023-05-23,202583.0,135166.0,Partial
R300721,L200721,2029-01-31,10142.0,8775.0,Partial
R300722,L200722,2026-07-25,7229.0,4363.0,Partial
R300723,L200723,2026-06-08,8683.0,5478.0,Partial
R300724,L200724,2023-11-20,169375.0,14204.0,Partial
R300725,L200725,2029-04-30,2125.0,1628.0,Partial
R300726,L200726,2027-02-04,57062.0,44609.0,Partial
R300727,L200727,2025-09-22,48833.0,42448.0,Partial
R300728,L200728,2025-12-25,100917.0,92683.0,Partial
R300729,L200729,2027-01-29,47229.0,44647.0,Partial
R300730,L200730,2026-08-10,31067.0,28188.0,Partial
R300731,L200731,2025-04-26,5869.0,4234.0,Partial
R300732,L200732,2027-10-11,4817.0,3298.0,Partial
R300733,L200733,2027-05-17,3625.0,2512.0,Partial
R300734,L200734,2025-03-17,10950.0,9000.0,Partial
R300735,L200735,2026-02-25,167167.0,110739.0,Partial
R300736,L200736,2025-06-24,199083.0,69159.0,Partial
R300737,L200737,2029-04-01,2000.0,1338.0,Partial
R300738,L200738,2024-01-07,45958.0,40085.0,Partial
R300739,L200739,2026-07-14,180667.0,151445.0,Partial
R300740,L200740,2027-04-15,29845.0,19408.0,Partial
R300741,L200741,2026-03-07,9083.0,6019.0,Partial
R300742,L200742,2024-08-03,9722.0,7353.0,Partial
R300743,L200743,2026-05-14,8896.0,786.0,Partial
R300744,L200744,2026-08-09,4867.0,3846.0,Partial
R300745,L200745,2028-08-04,6267.0,6344.0,Paid
R300746,L200746,2025-02-20,9567.0,6915.0,Partial
R300747,L200747,2026-05-28,30625.0,22175.0,Partial
R300748,L200748,2023-12-20,22750.0,21274.0,Partial
R300749,L200749,2024-03-21,18111.0,13199.0,Partial
R300750,L200750,2025-07-14,15250.0,13767.0,Partial
R300751,L200751,2025-09-09,11405.0,4727.0,Partial
R300752,L200752,2027-08-19,17464.0,13884.0,Partial
R300753,L200753,2024-11-30,92750.0,73271.0,Partial
R300754,L200754,2024-02-11,14417.0,6903.0,Partial
R300755,L200755,2027-03-07,4642.0,3675.0,Partial
R300756,L200756,2025-12-13,112812.0,102334.0,Partial
R300757,L200757,2028-04-01,23375.0,19028.0,Partial
R300758,L200758,2025-12-14,108417.0,88711.0,Partial
R300759,L200759,2025-11-13,12222.0,2405.0,Partial
R300760,L200760,2026-02-13,13396.0,11643.0,Partial
R300761,L200761,2025-08-26,6667.0,4127.0,Partial
R300762,L200762,2026-04-11,10729.0,9350.0,Partial
R300763,L200763,2024-10-20,14167.0,9069.0,Partial
R300764,L200764,2025-01-14,8438.0,7044.0,Partial
R300765,L200765,2025-09-17,23778.0,16134.0,Partial
R300766,L200766,2024-05-24,4000.0,3617.0,Partial
R300767,L200767,2026-02-04,23500.0,16732.0,Partial
R300768,L200768,2024-02-23,55083.0,50349.0,Partial
R300769,L200769,2025-04-08,30750.0,18971.0,Partial
R300770,L200770,2027-07-06,53333.0,36692.0,Partial
R300771,L200771,2026-07-14,126458.0,81722.0,Partial
R300772,L200772,2024-08-06,7104.0,6268.0,Partial
R300773,L200773,2026-05-10,74000.0,48942.0,Partial
R300774,L200774,2024-10-23,17229.0,10728.0,Partial
R300775,L200775,2027-04-22,35333.0,25178.0,Partial
R300776,L200776,2024-12-27,24667.0,17488.0,Partial
R300777,L200777,2024-09-23,8583.0,7490.0,Partial
R300778,L200778,2026-11-26,1417.0,882.0,Partial
R300779,L200779,2026-09-21,30722.0,27370.0,Partial
R300780,L200780,2025-04-17,15583.0,10119.0,Partial
R300781,L200781,2026-02-09,10250.0,7234.0,Partial
R300782,L200782,2026-08-02,12556.0,10853.0,Partial
R300783,L200783,2026-10-15,20889.0,17834.0,Partial
R300784,L200784,2026-09-04,20798.0,8857.0,Partial
R300785,L200785,2027-11-17,5452.0,3842.0,Partial
R300786,L200786,2026-12-04,11771.0,10918.0,Partial
R300787,L200787,2027-11-27,37750.0,11729.0,Partial
R300788,L200788,2026-04-09,32667.0,10971.0,Partial
R300789,L200789,2029-01-12,942.0,613.0,Partial
R300790,L200790,2025-02-15,106000.0,68910.0,Partial
R300791,L200791,2025-01-07,4222.0,3240.0,Partial
R300792,L200792,2027-07-22,22396.0,17190.0,Partial
R300793,L200793,2025-06-14,13417.0,10679.0,Partial
R300794,L200794,2026-05-24,129833.0,87897.0,Partial
R300795,L200795,2028-07-29,12214.0,8917.0,Partial
R300796,L200796,2023-05-19,59917.0,43013.0,Partial
R300797,L200797,2026-10-01,5392.0,4321.0,Partial
R300798,L200798,2025-03-07,45750.0,37926.0,Partial
R300799,L200799,2024-12-06,1083.0,693.0,Partial
R300800,L200800,2028-06-11,6008.0,5251.0,Partial
R300801,L200801,2024-09-05,66500.0,48233.0,Partial
R300802,L200802,2026-10-03,49778.0,35211.0,Partial
R300803,L200803,2026-01-18,9083.0,1970.0,Partial
R300804,L200804,2028-07-01,19117.0,11812.0,Partial
R300805,L200805,2026-03-04,29617.0,19513.0,Partial
R300806,L200806,2026-03-31,8583.0,6982.0,Partial
R300807,L200807,2025-11-22,132042.0,119617.0,Partial
R300808,L200808,2025-08-05,8067.0,5955.0,Partial
R300809,L200809,2026-04-15,38042.0,25700.0,Partial
R300810,L200810,2027-01-04,20167.0,18034.0,Partial
R300811,L200811,2024-09-17,14958.0,10472.0,Partial
R300812,L200812,2023-11-12,7667.0,4989.0,Partial
R300813,L200813,2027-10-04,10408.0,8880.0,Partial
R300814,L200814,2028-06-11,15075.0,9895.0,Partial
R300815,L200815,2027-11-09,1476.0,1164.0,Partial
R300816,L200816,2026-12-13,38533.0,24379.0,Partial
R300817,L200817,2026-11-17,16333.0,10882.0,Partial
R300818,L200818,2027-10-25,2821.0,2305.0,Partial
R300819,L200819,2027-01-10,10071.0,6705.0,Partial
R300820,L200820,2027-03-29,48317.0,21997.0,Partial
R300821,L200821,2027-07-07,26357.0,17875.0,Partial
R300822,L200822,2024-11-20,18271.0,17355.0,Partial
R300823,L200823,2025-12-28,798.0,668.0,Partial
R300824,L200824,2025-12-08,14083.0,8638.0,Partial
R300825,L200825,2026-04-19,12611.0,11057.0,Partial
R300826,L200826,2026-09-26,14361.0,12362.0,Partial
R300827,L200827,2025-08-11,12367.0,10325.0,Partial
R300828,L200828,2025-06-22,5440.0,4055.0,Partial
R300829,L200829,2027-01-25,10017.0,10136.0,Paid
R300830,L200830,2025-09-23,27438.0,20832.0,Partial
R300831,L200831,2025-09-13,55321.0,37661.0,Partial
R300832,L200832,2026-12-02,7475.0,3990.0,Partial
R300833,L200833,2024-02-18,6875.0,5675.0,Partial
R300834,L200834,2025-01-21,34683.0,21864.0,Partial
R300835,L200835,2024-08-01,33000.0,27308.0,Partial
R300836,L200836,2026-04-19,22958.0,14545.0,Partial
R300837,L200837,2025-07-23,3750.0,3214.0,Partial
R300838,L200838,2024-04-16,45167.0,42451.0,Partial
R300839,L200839,2026-02-12,11417.0,9307.0,Partial
R300840,L200840,2025-10-09,49958.0,32477.0,Partial
R300841,L200841,2025-10-16,54750.0,49041.0,Partial
R300842,L200842,2024-04-29,7958.0,1906.0,Partial
R300843,L200843,2026-04-12,3679.0,2220.0,Partial
R300844,L200844,2026-07-19,12675.0,11586.0,Partial
R300845,L200845,2025-10-10,33655.0,26977.0,Partial
R300846,L200846,2028-04-16,1000.0,231.0,Partial
R300847,L200847,2024-11-25,34771.0,28796.0,Partial
R300848,L200848,2026-07-08,15500.0,13661.0,Partial
R300849,L200849,2027-07-30,8325.0,6077.0,Partial
R300850,L200850,2026-07-19,21917.0,19923.0,Partial
R300851,L200851,2025-10-21,25083.0,23262.0,Partial
R300852,L200852,2026-07-22,3925.0,2513.0,Partial
R300853,L200853,2025-09-28,42250.0,38284.0,Partial
R300854,L200854,2028-05-02,4150.0,2717.0,Partial
R300855,L200855,2025-08-20,22444.0,17179.0,Partial
R300856,L200856,2026-12-14,8367.0,7654.0,Partial
R300857,L200857,2026-03-02,116917.0,101988.0,Partial
R300858,L200858,2025-05-03,183083.0,155473.0,Partial
R300859,L200859,2027-01-25,11179.0,7826.0,Partial
R300860,L200860,2025-11-22,39208.0,30463.0,Partial
R300861,L200861,2026-01-01,5679.0,3753.0,Partial
R300862,L200862,2025-02-18,8562.0,8118.0,Partial
R300863,L200863,2024-07-18,46750.0,29186.0,Partial
R300864,L200864,2026-07-04,2139.0,1866.0,Partial
R300865,L200865,2026-06-16,27333.0,18729.0,Partial
R300866,L200866,2026-06-19,39317.0,31506.0,Partial
R300867,L200867,2025-05-13,68833.0,60144.0,Partial
R300868,L200868,2026-11-26,9792.0,6332.0,Partial
R300869,L200869,2026-02-04,17214.0,13556.0,Partial
R300870,L200870,2026-09-08,22825.0,20672.0,Partial
R300871,L200871,2027-02-04,88200.0,62454.0,Partial
R300872,L200872,2024-09-24,11917.0,8247.0,Partial
R300873,L200873,2024-10-31,88646.0,69818.0,Partial
R300874,L200874,2024-08-17,143417.0,131995.0,Partial
R300875,L200875,2028-11-12,7750.0,5034.0,Partial
R300876,L200876,2024-08-10,136167.0,51745.0,Partial
R300877,L200877,2026-09-04,808.0,498.0,Partial
R300878,L200878,2024-01-30,59125.0,35929.0,Partial
R300879,L200879,2027-02-12,4983.0,4546.0,Partial
R300880,L200880,2023-12-04,14583.0,10504.0,Partial
R300881,L200881,2024-05-28,72667.0,65329.0,Partial
R300882,L200882,2024-11-27,4250.0,2826.0,Partial
R300883,L200883,2029-01-23,2017.0,1351.0,Partial
R300884,L200884,2024-10-24,8283.0,5827.0,Partial
R300885,L200885,2024-08-20,24278.0,21926.0,Partial
R300886,L200886,2025-05-29,5988.0,5090.0,Partial
R300887,L200887,2025-08-07,3983.0,3279.0,Partial
R300888,L200888,2025-12-25,45417.0,31553.0,Partial
R300889,L200889,2025-07-21,3708.0,2667.0,Partial
R300890,L200890,2027-09-18,6650.0,4489.0,Partial
R300891,L200891,2025-05-09,49667.0,31269.0,Partial
R300892,L200892,2025-09-17,16771.0,11661.0,Partial
