policy_id,customer_id,policy_type,annual_premium,policy_active
P503013,C103013,Personal Accident,0.0,False
P503014,C103014,Health,21856.0,True
P503015,C103015,Health,0.0,False
P503016,C103016,Life,0.0,False
P503017,C103017,Life,0.0,False
P503018,C103018,Life,0.0,False
P503019,C103019,Motor,0.0,False
P503020,C103020,Personal Accident,38524.0,True
P503021,C103021,Life,29800.0,True
P503022,C103022,Personal Accident,12376.0,True
P503023,C103023,Life,0.0,False
P503024,C103024,Motor,37237.0,True
P503025,C103025,Personal Accident,0.0,False
P503026,C103026,Health,0.0,False
P503027,C103027,Motor,0.0,False
P503028,C103028,Motor,0.0,False
P503029,C103029,Personal Accident,36776.0,True
P503030,C103030,Personal Accident,0.0,False
P503031,C103031,Motor,29920.0,True
P503032,C103032,Motor,0.0,False
P503033,C103033,Motor,0.0,False
P503034,C103034,Personal Accident,0.0,False
P503035,C103035,Motor,0.0,False
P503036,C103036,Motor,0.0,False
P503037,C103037,Personal Accident,37866.0,True
P503038,C103038,Life,0.0,False
P503039,C103039,Health,0.0,False
P503040,C103040,Motor,0.0,False
P503041,C103041,Motor,29509.0,True
P503042,C103042,Health,0.0,False
P503043,C103043,Life,0.0,False
P503044,C103044,Motor,0.0,False
P503045,C103045,Life,0.0,False
P503046,C103046,Life,0.0,False
P503047,C103047,Personal Accident,0.0,False
P503048,C103048,Life,0.0,False
P503049,C103049,Motor,0.0,False
P503050,C103050,Motor,0.0,False
P503051,C103051,Motor,0.0,False
P503052,C103052,Life,0.0,False
P503053,C103053,Motor,0.0,False
P503054,C103054,Personal Accident,0.0,False
P503055,C103055,Personal Accident,0.0,False
P503056,C103056,Health,0.0,False
P503057,C103057,Life,34013.0,True
P503058,C103058,Health,0.0,False
P503059,C103059,Personal Accident,0.0,False
P503060,C103060,Motor,0.0,False
P503061,C103061,Personal Accident,0.0,False
P503062,C103062,Motor,42347.0,True
P503063,C103063,Motor,0.0,False
P503064,C103064,Motor,0.0,False
P503065,C103065,Health,0.0,False
P503066,C103066,Health,0.0,False
P503067,C103067,Personal Accident,0.0,False
P503068,C103068,Life,0.0,False
P503069,C103069,Motor,0.0,False
P503070,C103070,Personal Accident,0.0,False
P503071,C103071,Life,0.0,False
P503072,C103072,Life,0.0,False
P503073,C103073,Motor,0.0,False
P503074,C103074,Life,0.0,False
P503075,C103075,Life,0.0,False
P503076,C103076,Motor,0.0,False
P503077,C103077,Health,0.0,False
P503078,C103078,Personal Accident,0.0,False
P503079,C103079,Life,0.0,False
P503080,C103080,Personal Accident,0.0,False
P503081,C103081,Motor,0.0,False
P503082,C103082,Life,0.0,False
P503083,C103083,Health,43094.0,True
P503084,C103084,Motor,23605.0,True
P503085,C103085,Life,0.0,False
P503086,C103086,Life,0.0,False
P503087,C103087,Motor,0.0,False
P503088,C103088,Motor,15825.0,True
P503089,C103089,Personal Accident,0.0,False
P503090,C103090,Health,0.0,False
P503091,C103091,Life,0.0,False
P503092,C103092,Health,40808.0,True
P503093,C103093,Motor,0.0,False
P503094,C103094,Health,26553.0,True
P503095,C103095,Life,0.0,False
P503096,C103096,Life,0.0,False
P503097,C103097,Personal Accident,0.0,False
P503098,C103098,Motor,0.0,False
P503099,C103099,Life,9638.0,True
P503100,C103100,Personal Accident,0.0,False
P503101,C103101,Motor,0.0,False
P503102,C103102,Motor,0.0,False
P503103,C103103,Health,6522.0,True
P503104,C103104,Life,0.0,False
P503105,C103105,Personal Accident,0.0,False
P503106,C103106,Health,0.0,False
P503107,C103107,Personal Accident,0.0,False
P503108,C103108,Health,30438.0,True
P503109,C103109,Personal Accident,0.0,False
P503110,C103110,Personal Accident,0.0,False
P503111,C103111,Life,12680.0,True
P503112,C103112,Motor,0.0,False
P503113,C103113,Personal Accident,42541.0,True
P503114,C103114,Personal Accident,0.0,False
P503115,C103115,Motor,0.0,False
P503116,C103116,Life,15924.0,True
P503117,C103117,Health,0.0,False
P503118,C103118,Life,0.0,False
P503119,C103119,Health,0.0,False
P503120,C103120,Personal Accident,37887.0,True
P503121,C103121,Motor,0.0,False
P503122,C103122,Life,0.0,False
P503123,C103123,Personal Accident,0.0,False
P503124,C103124,Health,17321.0,True
P503125,C103125,Health,17941.0,True
P503126,C103126,Motor,0.0,False
P503127,C103127,Health,17929.0,True
P503128,C103128,Motor,7297.0,True
P503129,C103129,Health,0.0,False
P503130,C103130,Personal Accident,0.0,False
P503131,C103131,Personal Accident,0.0,False
P503132,C103132,Life,6569.0,True
P503133,C103133,Personal Accident,14120.0,True
P503134,C103134,Life,0.0,False
P503135,C103135,Motor,0.0,False
P503136,C103136,Personal Accident,0.0,False
P503137,C103137,Personal Accident,0.0,False
P503138,C103138,Life,0.0,False
P503139,C103139,Motor,32769.0,True
P503140,C103140,Life,28077.0,True
P503141,C103141,Life,0.0,False
P503142,C103142,Life,39765.0,True
P503143,C103143,Life,16436.0,True
P503144,C103144,Personal Accident,4942.0,True
P503145,C103145,Life,0.0,False
P503146,C103146,Life,30226.0,True
P503147,C103147,Motor,0.0,False
P503148,C103148,Health,0.0,False
P503149,C103149,Motor,0.0,False
P503150,C103150,Personal Accident,11161.0,True
P503151,C103151,Life,0.0,False
P503152,C103152,Personal Accident,0.0,False
P503153,C103153,Health,0.0,False
P503154,C103154,Life,0.0,False
P503155,C103155,Personal Accident,0.0,False
P503156,C103156,Motor,26484.0,True
P503157,C103157,Motor,0.0,False
P503158,C103158,Health,0.0,False
P503159,C103159,Personal Accident,0.0,False
P503160,C103160,Life,0.0,False
P503161,C103161,Personal Accident,0.0,False
P503162,C103162,Life,11007.0,True
P503163,C103163,Personal Accident,34664.0,True
P503164,C103164,Personal Accident,0.0,False
P503165,C103165,Life,0.0,False
P503166,C103166,Health,0.0,False
P503167,C103167,Personal Accident,0.0,False
P503168,C103168,Personal Accident,0.0,False
P503169,C103169,Life,0.0,False
P503170,C103170,Life,0.0,False
P503171,C103171,Motor,0.0,False
P503172,C103172,Motor,0.0,False
P503173,C103173,Life,14348.0,True
P503174,C103174,Life,0.0,False
P503175,C103175,Life,0.0,False
P503176,C103176,Personal Accident,41105.0,True
P503177,C103177,Life,0.0,False
P503178,C103178,Life,14997.0,True
P503179,C103179,Personal Accident,0.0,False
P503180,C103180,Personal Accident,0.0,False
P503181,C103181,Personal Accident,6140.0,True
P503182,C103182,Personal Accident,23443.0,True
P503183,C103183,Life,0.0,False
P503184,C103184,Motor,0.0,False
P503185,C103185,Health,0.0,False
P503186,C103186,Motor,0.0,False
P503187,C103187,Life,0.0,False
P503188,C103188,Motor,0.0,False
P503189,C103189,Life,30495.0,True
P503190,C103190,Personal Accident,0.0,False
P503191,C103191,Motor,0.0,False
P503192,C103192,Personal Accident,0.0,False
P503193,C103193,Life,27198.0,True
P503194,C103194,Motor,0.0,False
P503195,C103195,Personal Accident,0.0,False
P503196,C103196,Life,41905.0,True
P503197,C103197,Health,0.0,False
P503198,C103198,Life,0.0,False
P503199,C103199,Health,23968.0,True
P503200,C103200,Personal Accident,0.0,False
P503201,C103201,Life,0.0,False
P503202,C103202,Health,4730.0,True
P503203,C103203,Personal Accident,27185.0,True
P503204,C103204,Life,28290.0,True
P503205,C103205,Health,0.0,False
P503206,C103206,Health,7212.0,True
P503207,C103207,Motor,37293.0,True
P503208,C103208,Health,0.0,False
P503209,C103209,Life,5674.0,True
P503210,C103210,Motor,0.0,False
P503211,C103211,Motor,0.0,False
P503212,C103212,Personal Accident,8136.0,True
P503213,C103213,Personal Accident,0.0,False
P503214,C103214,Health,0.0,False
P503215,C103215,Health,0.0,False
P503216,C103216,Health,5815.0,True
P503217,C103217,Health,0.0,False
P503218,C103218,Personal Accident,0.0,False
P503219,C103219,Motor,0.0,False
P503220,C103220,Personal Accident,0.0,False
P503221,C103221,Life,0.0,False
P503222,C103222,Motor,0.0,False
P503223,C103223,Health,0.0,False
P503224,C103224,Life,0.0,False
P503225,C103225,Motor,0.0,False
P503226,C103226,Motor,0.0,False
P503227,C103227,Life,0.0,False
P503228,C103228,Health,0.0,False
P503229,C103229,Motor,0.0,False
P503230,C103230,Personal Accident,0.0,False
P503231,C103231,Health,0.0,False
P503232,C103232,Life,0.0,False
P503233,C103233,Health,0.0,False
P503234,C103234,Motor,0.0,False
P503235,C103235,Health,0.0,False
P503236,C103236,Motor,0.0,False
P503237,C103237,Personal Accident,0.0,False
P503238,C103238,Motor,10376.0,True
P503239,C103239,Motor,17032.0,True
P503240,C103240,Health,0.0,False
P503241,C103241,Motor,26338.0,True
P503242,C103242,Health,28411.0,True
P503243,C103243,Life,44008.0,True
P503244,C103244,Health,9088.0,True
P503245,C103245,Life,0.0,False
P503246,C103246,Personal Accident,0.0,False
P503247,C103247,Health,0.0,False
P503248,C103248,Health,0.0,False
P503249,C103249,Personal Accident,0.0,False
P503250,C103250,Motor,0.0,False
P503251,C103251,Personal Accident,0.0,False
P503252,C103252,Personal Accident,23888.0,True
P503253,C103253,Personal Accident,0.0,False
P503254,C103254,Motor,0.0,False
P503255,C103255,Health,0.0,False
P503256,C103256,Life,0.0,False
P503257,C103257,Health,0.0,False
P503258,C103258,Health,0.0,False
P503259,C103259,Life,13272.0,True
P503260,C103260,Health,0.0,False
P503261,C103261,Personal Accident,0.0,False
P503262,C103262,Personal Accident,0.0,False
P503263,C103263,Motor,0.0,False
P503264,C103264,Life,11737.0,True
P503265,C103265,Life,0.0,False
P503266,C103266,Personal Accident,0.0,False
P503267,C103267,Life,0.0,False
P503268,C103268,Personal Accident,0.0,False
P503269,C103269,Motor,0.0,False
P503270,C103270,Life,0.0,False
P503271,C103271,Life,42535.0,True
P503272,C103272,Personal Accident,0.0,False
P503273,C103273,Life,34720.0,True
P503274,C103274,Health,0.0,False
P503275,C103275,Life,0.0,False
P503276,C103276,Personal Accident,0.0,False
P503277,C103277,Health,0.0,False
P503278,C103278,Personal Accident,31711.0,True
P503279,C103279,Health,0.0,False
P503280,C103280,Life,23762.0,True
P503281,C103281,Life,44433.0,True
P503282,C103282,Life,41841.0,True
P503283,C103283,Motor,0.0,False
P503284,C103284,Personal Accident,0.0,False
P503285,C103285,Health,0.0,False
P503286,C103286,Personal Accident,0.0,False
P503287,C103287,Motor,0.0,False
P503288,C103288,Motor,0.0,False
P503289,C103289,Motor,0.0,False
P503290,C103290,Motor,0.0,False
P503291,C103291,Motor,0.0,False
P503292,C103292,Motor,10556.0,True
P503293,C103293,Life,0.0,False
P503294,C103294,Life,13205.0,True
P503295,C103295,Life,0.0,False
P503296,C103296,Personal Accident,0.0,False
P503297,C103297,Personal Accident,0.0,False
P503298,C103298,Health,0.0,False
P503299,C103299,Motor,0.0,False
P503300,C103300,Motor,31625.0,True
P503301,C103301,Life,0.0,False
P503302,C103302,Life,0.0,False
P503303,C103303,Health,0.0,False
P503304,C103304,Motor,0.0,False
P503305,C103305,Motor,0.0,False
P503306,C103306,Health,19530.0,True
P503307,C103307,Health,10343.0,True
P503308,C103308,Life,4131.0,True
P503309,C103309,Motor,0.0,False
P503310,C103310,Health,0.0,False
P503311,C103311,Health,0.0,False
P503312,C103312,Health,0.0,False
P503313,C103313,Health,0.0,False
P503314,C103314,Personal Accident,0.0,False
P503315,C103315,Life,30718.0,True
P503316,C103316,Personal Accident,19700.0,True
P503317,C103317,Personal Accident,0.0,False
P503318,C103318,Health,13756.0,True
P503319,C103319,Health,0.0,False
P503320,C103320,Personal Accident,41442.0,True
P503321,C103321,Health,0.0,False
P503322,C103322,Life,0.0,False
P503323,C103323,Personal Accident,0.0,False
P503324,C103324,Motor,0.0,False
P503325,C103325,Health,4806.0,True
P503326,C103326,Motor,0.0,False
P503327,C103327,Life,44954.0,True
P503328,C103328,Life,29499.0,True
P503329,C103329,Personal Accident,0.0,False
P503330,C103330,Life,41438.0,True
P503331,C103331,Health,0.0,False
P503332,C103332,Life,0.0,False
P503333,C103333,Health,0.0,False
P503334,C103334,Life,17411.0,True
P503335,C103335,Motor,38573.0,True
P503336,C103336,Health,0.0,False
P503337,C103337,Motor,0.0,False
P503338,C103338,Life,41682.0,True
P503339,C103339,Personal Accident,0.0,False
P503340,C103340,Life,0.0,False
P503341,C103341,Health,36575.0,True
P503342,C103342,Life,0.0,False
P503343,C103343,Life,0.0,False
P503344,C103344,Life,0.0,False
P503345,C103345,Life,0.0,False
P503346,C103346,Motor,32079.0,True
P503347,C103347,Health,0.0,False
P503348,C103348,Life,0.0,False
P503349,C103349,Life,0.0,False
P503350,C103350,Motor,0.0,False
P503351,C103351,Motor,0.0,False
P503352,C103352,Motor,0.0,False
P503353,C103353,Personal Accident,0.0,False
P503354,C103354,Motor,0.0,False
P503355,C103355,Health,0.0,False
P503356,C103356,Motor,0.0,False
P503357,C103357,Personal Accident,0.0,False
P503358,C103358,Personal Accident,0.0,False
P503359,C103359,Health,7882.0,True
P503360,C103360,Health,0.0,False
P503361,C103361,Life,0.0,False
P503362,C103362,Health,0.0,False
P503363,C103363,Motor,4194.0,True
P503364,C103364,Personal Accident,27682.0,True
P503365,C103365,Health,0.0,False
P503366,C103366,Health,0.0,False
P503367,C103367,Life,0.0,False
P503368,C103368,Motor,0.0,False
P503369,C103369,Life,12651.0,True
P503370,C103370,Motor,0.0,False
P503371,C103371,Motor,0.0,False
P503372,C103372,Health,30226.0,True
P503373,C103373,Motor,39488.0,True
P503374,C103374,Life,11702.0,True
P503375,C103375,Personal Accident,0.0,False
P503376,C103376,Motor,0.0,False
P503377,C103377,Motor,0.0,False
P503378,C103378,Motor,12643.0,True
P503379,C103379,Life,0.0,False
P503380,C103380,Motor,39251.0,True
P503381,C103381,Life,13888.0,True
P503382,C103382,Health,19070.0,True
P503383,C103383,Personal Accident,0.0,False
P503384,C103384,Life,0.0,False
P503385,C103385,Motor,32214.0,True
P503386,C103386,Personal Accident,0.0,False
P503387,C103387,Motor,40853.0,True
P503388,C103388,Health,0.0,False
P503389,C103389,Personal Accident,0.0,False
P503390,C103390,Personal Accident,0.0,False
P503391,C103391,Motor,0.0,False
P503392,C103392,Personal Accident,0.0,False
P503393,C103393,Life,0.0,False
P503394,C103394,Personal Accident,0.0,False
P503395,C103395,Life,0.0,False
P503396,C103396,Life,0.0,False
P503397,C103397,Life,5906.0,True
P503398,C103398,Life,0.0,False
P503399,C103399,Motor,32380.0,True
P503400,C103400,Motor,44267.0,True
P503401,C103401,Life,0.0,False
P503402,C103402,Motor,0.0,False
P503403,C103403,Life,0.0,False
P503404,C103404,Life,0.0,False
P503405,C103405,Motor,0.0,False
P503406,C103406,Motor,0.0,False
P503407,C103407,Personal Accident,0.0,False
P503408,C103408,Motor,42716.0,True
P503409,C103409,Personal Accident,0.0,False
P503410,C103410,Life,29001.0,True
P503411,C103411,Personal Accident,0.0,False
P503412,C103412,Life,0.0,False
P503413,C103413,Life,0.0,False
P503414,C103414,Health,6516.0,True
P503415,C103415,Life,0.0,False
P503416,C103416,Health,0.0,False
P503417,C103417,Health,0.0,False
P503418,C103418,Motor,41814.0,True
P503419,C103419,Health,17251.0,True
P503420,C103420,Motor,0.0,False
P503421,C103421,Health,0.0,False
P503422,C103422,Motor,0.0,False
P503423,C103423,Motor,0.0,False
P503424,C103424,Life,32953.0,True
P503425,C103425,Personal Accident,0.0,False
P503426,C103426,Health,0.0,False
P503427,C103427,Health,8724.0,True
P503428,C103428,Motor,0.0,False
P503429,C103429,Health,31610.0,True
P503430,C103430,Health,42835.0,True
P503431,C103431,Life,0.0,False
P503432,C103432,Personal Accident,14921.0,True
P503433,C103433,Health,42973.0,True
P503434,C103434,Motor,0.0,False
P503435,C103435,Life,0.0,False
P503436,C103436,Life,0.0,False
P503437,C103437,Motor,0.0,False
P503438,C103438,Personal Accident,0.0,False
P503439,C103439,Personal Accident,24560.0,True
P503440,C103440,Life,0.0,False
P503441,C103441,Personal Accident,0.0,False
P503442,C103442,Health,32015.0,True
P503443,C103443,Personal Accident,0.0,False
P503444,C103444,Health,0.0,False
P503445,C103445,Motor,0.0,False
P503446,C103446,Personal Accident,0.0,False
P503447,C103447,Life,0.0,False
P503448,C103448,Life,0.0,False
P503449,C103449,Personal Accident,0.0,False
P503450,C103450,Life,0.0,False
P503451,C103451,Life,0.0,False
P503452,C103452,Health,0.0,False
P503453,C103453,Health,0.0,False
P503454,C103454,Motor,0.0,False
P503455,C103455,Motor,0.0,False
P503456,C103456,Health,33547.0,True
P503457,C103457,Health,0.0,False
P503458,C103458,Life,11644.0,True
P503459,C103459,Motor,0.0,False
P503460,C103460,Life,0.0,False
P503461,C103461,Life,0.0,False
P503462,C103462,Personal Accident,0.0,False
P503463,C103463,Personal Accident,4238.0,True
P503464,C103464,Health,44924.0,True
P503465,C103465,Personal Accident,0.0,False
P503466,C103466,Personal Accident,0.0,False
P503467,C103467,Health,0.0,False
P503468,C103468,Personal Accident,28562.0,True
P503469,C103469,Motor,0.0,False
P503470,C103470,Personal Accident,0.0,False
P503471,C103471,Health,0.0,False
P503472,C103472,Motor,9122.0,True
P503473,C103473,Personal Accident,0.0,False
P503474,C103474,Life,0.0,False
P503475,C103475,Personal Accident,44583.0,True
P503476,C103476,Personal Accident,32599.0,True
P503477,C103477,Personal Accident,0.0,False
P503478,C103478,Health,11916.0,True
P503479,C103479,Health,0.0,False
P503480,C103480,Health,0.0,False
P503481,C103481,Life,0.0,False
P503482,C103482,Life,0.0,False
P503483,C103483,Personal Accident,0.0,False
P503484,C103484,Motor,0.0,False
P503485,C103485,Motor,0.0,False
P503486,C103486,Personal Accident,0.0,False
P503487,C103487,Personal Accident,0.0,False
P503488,C103488,Life,0.0,False
P503489,C103489,Life,23005.0,True
P503490,C103490,Motor,0.0,False
P503491,C103491,Personal Accident,0.0,False
P503492,C103492,Health,0.0,False
P503493,C103493,Health,0.0,False
P503494,C103494,Personal Accident,0.0,False
P503495,C103495,Personal Accident,0.0,False
P503496,C103496,Personal Accident,0.0,False
P503497,C103497,Personal Accident,0.0,False
P503498,C103498,Personal Accident,0.0,False
P503499,C103499,Personal Accident,0.0,False
P503500,C103500,Motor,0.0,False
P503501,C103501,Personal Accident,6940.0,True
P503502,C103502,Life,0.0,False
P503503,C103503,Health,0.0,False
P503504,C103504,Motor,0.0,False
P503505,C103505,Motor,0.0,False
P503506,C103506,Life,0.0,False
P503507,C103507,Personal Accident,0.0,False
P503508,C103508,Motor,0.0,False
P503509,C103509,Life,0.0,False
P503510,C103510,Motor,25923.0,True
P503511,C103511,Life,0.0,False
P503512,C103512,Life,23203.0,True
P503513,C103513,Health,0.0,False
P503514,C103514,Personal Accident,0.0,False
P503515,C103515,Personal Accident,0.0,False
P503516,C103516,Personal Accident,0.0,False
P503517,C103517,Motor,0.0,False
P503518,C103518,Motor,0.0,False
P503519,C103519,Health,0.0,False
P503520,C103520,Life,33357.0,True
P503521,C103521,Health,0.0,False
P503522,C103522,Life,8816.0,True
P503523,C103523,Motor,7146.0,True
P503524,C103524,Life,15207.0,True
P503525,C103525,Life,0.0,False
P503526,C103526,Motor,36325.0,True
P503527,C103527,Health,0.0,False
P503528,C103528,Health,0.0,False
P503529,C103529,Life,0.0,False
P503530,C103530,Personal Accident,32704.0,True
P503531,C103531,Health,0.0,False
P503532,C103532,Motor,0.0,False
P503533,C103533,Personal Accident,0.0,False
P503534,C103534,Life,0.0,False
P503535,C103535,Health,0.0,False
P503536,C103536,Motor,0.0,False
P503537,C103537,Motor,0.0,False
P503538,C103538,Personal Accident,0.0,False
P503539,C103539,Motor,0.0,False
P503540,C103540,Personal Accident,0.0,False
P503541,C103541,Life,0.0,False
P503542,C103542,Personal Accident,0.0,False
P503543,C103543,Personal Accident,0.0,False
P503544,C103544,Personal Accident,16800.0,True
P503545,C103545,Personal Accident,12107.0,True
P503546,C103546,Health,0.0,False
P503547,C103547,Health,0.0,False
P503548,C103548,Motor,44848.0,True
P503549,C103549,Health,0.0,False
P503550,C103550,Life,36118.0,True
P503551,C103551,Health,5140.0,True
P503552,C103552,Motor,23331.0,True
P503553,C103553,Motor,0.0,False
P503554,C103554,Motor,25452.0,True
P503555,C103555,Personal Accident,0.0,False
P503556,C103556,Life,0.0,False
P503557,C103557,Personal Accident,0.0,False
P503558,C103558,Life,0.0,False
P503559,C103559,Personal Accident,0.0,False
P503560,C103560,Motor,0.0,False
P503561,C103561,Motor,24141.0,True
P503562,C103562,Health,0.0,False
P503563,C103563,Motor,40069.0,True
P503564,C103564,Personal Accident,32461.0,True
P503565,C103565,Motor,8867.0,True
P503566,C103566,Personal Accident,0.0,False
P503567,C103567,Life,0.0,False
P503568,C103568,Personal Accident,0.0,False
P503569,C103569,Life,0.0,False
P503570,C103570,Health,0.0,False
P503571,C103571,Motor,0.0,False
P503572,C103572,Motor,0.0,False
P503573,C103573,Personal Accident,0.0,False
P503574,C103574,Life,37857.0,True
P503575,C103575,Life,36832.0,True
P503576,C103576,Personal Accident,0.0,False
P503577,C103577,Life,0.0,False
P503578,C103578,Motor,33455.0,True
P503579,C103579,Life,0.0,False
P503580,C103580,Health,0.0,False
P503581,C103581,Personal Accident,0.0,False
P503582,C103582,Health,0.0,False
P503583,C103583,Personal Accident,36739.0,True
P503584,C103584,Health,0.0,False
P503585,C103585,Personal Accident,0.0,False
P503586,C103586,Motor,23044.0,True
P503587,C103587,Health,0.0,False
P503588,C103588,Health,0.0,False
P503589,C103589,Health,14859.0,True
P503590,C103590,Health,0.0,False
P503591,C103591,Life,0.0,False
P503592,C103592,Life,43381.0,True
P503593,C103593,Personal Accident,0.0,False
P503594,C103594,Health,0.0,False
P503595,C103595,Health,0.0,False
P503596,C103596,Personal Accident,0.0,False
P503597,C103597,Personal Accident,0.0,False
P503598,C103598,Health,0.0,False
P503599,C103599,Life,0.0,False
P503600,C103600,Health,0.0,False
P503601,C103601,Health,0.0,False
P503602,C103602,Life,0.0,False
P503603,C103603,Motor,0.0,False
P503604,C103604,Life,0.0,False
P503605,C103605,Life,14982.0,True
P503606,C103606,Personal Accident,0.0,False
P503607,C103607,Motor,0.0,False
P503608,C103608,Personal Accident,36636.0,True
P503609,C103609,Personal Accident,0.0,False
P503610,C103610,Personal Accident,0.0,False
P503611,C103611,Life,0.0,False
P503612,C103612,Health,0.0,False
P503613,C103613,Life,19921.0,True
P503614,C103614,Personal Accident,0.0,False
P503615,C103615,Health,0.0,False
P503616,C103616,Life,0.0,False
P503617,C103617,Life,18157.0,True
P503618,C103618,Personal Accident,0.0,False
P503619,C103619,Health,0.0,False
P503620,C103620,Motor,0.0,False
P503621,C103621,Health,0.0,False
P503622,C103622,Life,0.0,False
P503623,C103623,Personal Accident,0.0,False
P503624,C103624,Life,0.0,False
P503625,C103625,Personal Accident,0.0,False
P503626,C103626,Health,0.0,False
P503627,C103627,Personal Accident,30772.0,True
P503628,C103628,Motor,0.0,False
P503629,C103629,Health,32003.0,True
P503630,C103630,Motor,0.0,False
P503631,C103631,Personal Accident,0.0,False
P503632,C103632,Health,34056.0,True
P503633,C103633,Life,0.0,False
P503634,C103634,Life,0.0,False
P503635,C103635,Life,0.0,False
P503636,C103636,Motor,0.0,False
P503637,C103637,Motor,0.0,False
P503638,C103638,Life,0.0,False
P503639,C103639,Life,0.0,False
P503640,C103640,Life,0.0,False
P503641,C103641,Personal Accident,0.0,False
P503642,C103642,Life,9107.0,True
P503643,C103643,Motor,0.0,False
P503644,C103644,Motor,0.0,False
P503645,C103645,Life,0.0,False
P503646,C103646,Motor,21846.0,True
P503647,C103647,Motor,0.0,False
P503648,C103648,Life,24977.0,True
P503649,C103649,Personal Accident,0.0,False
P503650,C103650,Personal Accident,0.0,False
P503651,C103651,Personal Accident,0.0,False
P503652,C103652,Motor,4215.0,True
P503653,C103653,Personal Accident,15587.0,True
P503654,C103654,Personal Accident,0.0,False
P503655,C103655,Motor,0.0,False
P503656,C103656,Life,0.0,False
P503657,C103657,Personal Accident,8141.0,True
P503658,C103658,Life,0.0,False
P503659,C103659,Personal Accident,27175.0,True
P503660,C103660,Health,0.0,False
P503661,C103661,Personal Accident,0.0,False
P503662,C103662,Health,0.0,False
P503663,C103663,Health,0.0,False
P503664,C103664,Life,40772.0,True
P503665,C103665,Health,0.0,False
P503666,C103666,Motor,36503.0,True
P503667,C103667,Motor,0.0,False
P503668,C103668,Personal Accident,0.0,False
P503669,C103669,Health,0.0,False
P503670,C103670,Health,0.0,False
P503671,C103671,Motor,0.0,False
P503672,C103672,Health,0.0,False
P503673,C103673,Life,0.0,False
P503674,C103674,Personal Accident,30904.0,True
P503675,C103675,Motor,0.0,False
P503676,C103676,Health,0.0,False
P503677,C103677,Personal Accident,0.0,False
P503678,C103678,Personal Accident,0.0,False
P503679,C103679,Health,0.0,False
P503680,C103680,Health,39027.0,True
P503681,C103681,Life,0.0,False
P503682,C103682,Life,0.0,False
P503683,C103683,Life,4416.0,True
P503684,C103684,Life,0.0,False
P503685,C103685,Motor,41294.0,True
P503686,C103686,Personal Accident,0.0,False
P503687,C103687,Health,0.0,False
P503688,C103688,Personal Accident,0.0,False
P503689,C103689,Motor,0.0,False
P503690,C103690,Personal Accident,0.0,False
P503691,C103691,Motor,26715.0,True
P503692,C103692,Health,37578.0,True
P503693,C103693,Life,0.0,False
P503694,C103694,Health,14656.0,True
P503695,C103695,Life,0.0,False
P503696,C103696,Motor,0.0,False
P503697,C103697,Personal Accident,0.0,False
P503698,C103698,Life,0.0,False
P503699,C103699,Health,0.0,False
P503700,C103700,Health,27650.0,True
P503701,C103701,Personal Accident,42218.0,True
P503702,C103702,Motor,0.0,False
P503703,C103703,Motor,22796.0,True
P503704,C103704,Life,0.0,False
P503705,C103705,Personal Accident,0.0,False
P503706,C103706,Personal Accident,0.0,False
P503707,C103707,Health,4088.0,True
P503708,C103708,Life,0.0,False
P503709,C103709,Personal Accident,40245.0,True
P503710,C103710,Motor,38144.0,True
P503711,C103711,Health,0.0,False
P503712,C103712,Health,0.0,False
P503713,C103713,Motor,21340.0,True
P503714,C103714,Health,0.0,False
P503715,C103715,Motor,0.0,False
P503716,C103716,Motor,0.0,False
P503717,C103717,Health,0.0,False
P503718,C103718,Motor,0.0,False
P503719,C103719,Health,0.0,False
P503720,C103720,Personal Accident,0.0,False
P503721,C103721,Life,24549.0,True
P503722,C103722,Personal Accident,0.0,False
P503723,C103723,Personal Accident,0.0,False
P503724,C103724,Health,0.0,False
P503725,C103725,Health,0.0,False
P503726,C103726,Life,0.0,False
P503727,C103727,Motor,8149.0,True
P503728,C103728,Personal Accident,25638.0,True
P503729,C103729,Personal Accident,21057.0,True
P503730,C103730,Life,0.0,False
P503731,C103731,Motor,0.0,False
P503732,C103732,Life,5050.0,True
P503733,C103733,Motor,0.0,False
P503734,C103734,Health,0.0,False
P503735,C103735,Health,19693.0,True
P503736,C103736,Life,35150.0,True
P503737,C103737,Life,0.0,False
P503738,C103738,Life,38485.0,True
P503739,C103739,Health,33477.0,True
P503740,C103740,Personal Accident,0.0,False
P503741,C103741,Personal Accident,0.0,False
P503742,C103742,Motor,26343.0,True
P503743,C103743,Motor,0.0,False
P503744,C103744,Health,18585.0,True
P503745,C103745,Life,0.0,False
P503746,C103746,Life,25778.0,True
P503747,C103747,Personal Accident,0.0,False
P503748,C103748,Motor,0.0,False
P503749,C103749,Life,0.0,False
P503750,C103750,Personal Accident,35550.0,True
P503751,C103751,Health,0.0,False
P503752,C103752,Life,0.0,False
P503753,C103753,Personal Accident,42560.0,True
P503754,C103754,Personal Accident,44645.0,True
P503755,C103755,Health,0.0,False
P503756,C103756,Life,37559.0,True
P503757,C103757,Motor,25930.0,True
P503758,C103758,Motor,0.0,False
P503759,C103759,Personal Accident,0.0,False
P503760,C103760,Health,0.0,False
P503761,C103761,Health,15304.0,True
P503762,C103762,Health,14098.0,True
P503763,C103763,Motor,29602.0,True
P503764,C103764,Life,0.0,False
P503765,C103765,Personal Accident,0.0,False
