transaction_id,customer_id,transaction_date,transaction_type,amount
T400581,C100084,2025-08-01,ATM,2399.19
T400582,C102795,2025-04-03,POS,10652.28
T400583,C103263,2026-01-22,UPI,1000.48
T400584,C102005,2026-01-09,UPI,4085.75
T400585,C100463,2025-12-12,ATM,8021.61
T400586,C103925,2025-09-01,IMPS,8241.41
T400587,C101145,2026-05-18,IMPS,3681.45
T400588,C104755,2025-05-01,IMPS,3919.91
T400589,C101363,2025-08-14,UPI,8152.47
T400590,C103005,2025-10-03,POS,7455.75
T400591,C100858,2025-01-09,POS,6447.98
T400592,C101727,2026-04-09,UPI,4106.4
T400593,C103731,2025-03-09,NEFT,2229.59
T400594,C104296,2026-05-28,UPI,416.73
T400595,C100795,2025-06-28,ATM,1787.46
T400596,C101586,2026-06-29,SALARY,3280.68
T400597,C101311,2025-07-26,UPI,2933.31
T400598,C102681,2025-08-27,UPI,719.06
T400599,C102480,2025-01-14,POS,1395.64
T400600,C104719,2025-01-09,ATM,8788.67
T400601,C101904,2025-10-22,POS,226.68
T400602,C104756,2025-07-04,UPI,6246.61
T400603,C101807,2025-02-14,IMPS,4041.28
T400604,C102517,2026-03-21,IMPS,1118.44
T400605,C100295,2026-04-08,NEFT,12862.48
T400606,C100367,2025-09-01,ATM,6728.23
T400607,C101540,2026-07-06,UPI,23904.27
T400608,C101240,2026-02-09,NEFT,2222.89
T400609,C103369,2026-03-02,UPI,2471.13
T400610,C102086,2026-02-13,POS,1616.97
T400611,C100162,2025-09-29,NEFT,9163.39
T400612,C102563,2025-02-23,POS,1399.61
T400613,C104304,2025-04-10,POS,3895.19
T400614,C104842,2025-10-04,NEFT,12835.09
T400615,C100414,2025-08-26,NEFT,6429.75
T400616,C104899,2025-08-21,POS,4954.22
T400617,C104352,2026-05-30,UPI,2764.26
T400618,C103584,2025-08-14,NEFT,2785.39
T400619,C100875,2025-11-05,SALARY,2664.33
T400620,C102666,2026-05-13,UPI,3932.26
T400621,C102362,2025-12-10,IMPS,1082.67
T400622,C103051,2026-01-18,SALARY,1361.38
T400623,C100197,2025-04-30,IMPS,2075.15
T400624,C104422,2026-02-16,UPI,3061.53
T400625,C104608,2025-11-08,SALARY,5259.22
T400626,C100804,2025-07-11,SALARY,938.68
T400627,C103439,2026-04-02,POS,13685.27
T400628,C100003,2025-06-24,POS,5691.95
T400629,C104266,2025-05-09,IMPS,6817.55
T400630,C100091,2025-04-05,POS,2046.87
T400631,C101180,2025-11-04,ATM,2517.35
T400632,C102075,2025-01-09,IMPS,1320.85
T400633,C103942,2026-06-09,ATM,1694.91
T400634,C102001,2026-05-16,UPI,910.53
T400635,C101109,2025-11-17,ATM,13584.57
T400636,C101489,2025-04-18,SALARY,11355.49
T400637,C104076,2025-04-25,SALARY,1379.26
T400638,C102141,2025-07-19,UPI,15416.18
T400639,C102610,2026-05-16,UPI,5655.11
T400640,C103870,2025-07-14,NEFT,3085.14
T400641,C100916,2025-09-07,UPI,8652.77
T400642,C101385,2025-05-16,ATM,2007.12
T400643,C102314,2025-12-29,SALARY,1064.46
T400644,C103367,2026-02-14,UPI,4402.69
T400645,C100330,2026-03-05,UPI,1069.24
T400646,C103157,2026-04-12,IMPS,10528.69
T400647,C101102,2025-07-19,IMPS,180.33
T400648,C104881,2025-05-10,NEFT,14432.84
T400649,C101899,2025-05-10,POS,2685.13
T400650,C102968,2025-08-20,UPI,4909.03
T400651,C100974,2025-07-21,POS,8037.17
T400652,C102294,2025-02-27,NEFT,10669.68
T400653,C100894,2026-07-08,SALARY,1680.86
T400654,C100350,2025-07-19,SALARY,4771.74
T400655,C101570,2025-11-12,UPI,1327.33
T400656,C104360,2026-02-18,IMPS,4435.98
T400657,C100700,2025-12-07,SALARY,3645.43
T400658,C101827,2025-10-26,IMPS,2740.63
T400659,C100847,2025-10-26,UPI,2195.87
T400660,C103931,2026-07-01,IMPS,20888.02
T400661,C100469,2025-08-20,POS,4323.62
T400662,C103379,2026-05-26,ATM,11499.98
T400663,C102043,2025-05-07,POS,245.25
T400664,C102451,2025-03-12,POS,9488.33
T400665,C104429,2026-01-29,UPI,2240.56
T400666,C101454,2025-10-21,IMPS,1178.08
T400667,C102241,2025-04-15,SALARY,881.54
T400668,C101065,2025-09-06,IMPS,6300.24
T400669,C102749,2025-12-09,IMPS,3087.86
T400670,C102072,2025-12-19,IMPS,7486.85
T400671,C104200,2026-03-14,ATM,4043.22
T400672,C103911,2026-03-23,SALARY,5205.77
T400673,C102829,2025-10-23,POS,1466.65
T400674,C101276,2026-01-03,ATM,59462.33
T400675,C103346,2026-01-02,UPI,17769.8
T400676,C101072,2025-09-22,POS,5819.51
T400677,C102087,2025-11-22,UPI,7861.16
T400678,C100961,2025-02-27,NEFT,23202.12
T400679,C104417,2026-01-09,ATM,1998.93
T400680,C101660,2026-04-25,UPI,893.0
T400681,C103988,2025-01-01,SALARY,354.62
T400682,C100698,2026-02-08,SALARY,11778.8
T400683,C102982,2025-04-15,NEFT,8010.26
T400684,C104753,2026-06-24,POS,1930.36
T400685,C100288,2026-06-18,SALARY,867.36
T400686,C103572,2025-10-16,UPI,4862.61
T400687,C103741,2025-11-16,UPI,5058.12
T400688,C103611,2025-10-10,NEFT,5132.58
T400689,C104111,2026-02-17,POS,24074.31
T400690,C102384,2025-02-15,NEFT,1121.6
T400691,C102643,2025-08-09,UPI,9483.67
T400692,C101469,2025-12-16,UPI,2383.77
T400693,C100839,2026-04-02,POS,1182.51
T400694,C104253,2026-03-02,UPI,10247.96
T400695,C101648,2025-01-26,UPI,15226.31
T400696,C102775,2025-04-13,NEFT,2770.86
T400697,C101684,2026-01-26,UPI,23512.17
T400698,C101480,2026-01-21,POS,2730.04
T400699,C100461,2025-08-12,UPI,3981.05
T400700,C100115,2025-02-20,POS,1464.27
T400701,C100849,2026-06-29,UPI,976.05
T400702,C103379,2026-01-11,NEFT,25562.25
T400703,C101498,2026-01-28,ATM,23058.93
T400704,C103634,2025-07-12,NEFT,4776.23
T400705,C104286,2025-09-08,UPI,1403.22
T400706,C104111,2025-12-03,UPI,6224.36
T400707,C100801,2026-03-27,UPI,1065.18
T400708,C102595,2025-02-07,POS,1294.01
T400709,C101125,2025-11-20,NEFT,9351.66
T400710,C100714,2025-03-08,NEFT,4776.63
T400711,C102307,2025-04-03,IMPS,9161.64
T400712,C101248,2025-11-28,UPI,2535.11
T400713,C103564,2026-07-08,POS,1186.66
T400714,C102226,2025-02-01,NEFT,559.75
T400715,C103294,2026-01-30,POS,7056.52
T400716,C102894,2025-02-27,POS,591.53
T400717,C104040,2025-12-31,SALARY,2953.04
T400718,C101830,2026-01-20,ATM,1053.28
T400719,C101717,2025-02-25,ATM,2083.44
T400720,C101537,2025-07-28,SALARY,9399.87
T400721,C102733,2026-07-16,POS,7385.38
T400722,C102100,2025-09-23,UPI,1055.96
T400723,C100825,2025-07-18,ATM,9549.65
T400724,C103839,2026-06-25,NEFT,1381.75
T400725,C102132,2026-01-15,UPI,3494.91
T400726,C103358,2026-01-05,POS,3571.74
T400727,C104000,2025-12-12,NEFT,1409.03
T400728,C103877,2025-09-11,UPI,1295.15
T400729,C101523,2025-05-11,SALARY,1320.12
T400730,C102135,2026-03-13,IMPS,11312.58
T400731,C103224,2025-01-06,UPI,178.55
T400732,C104027,2026-07-18,IMPS,2442.21
T400733,C104540,2026-06-26,UPI,2275.47
T400734,C101755,2025-12-28,UPI,2540.16
T400735,C102030,2025-02-16,UPI,4878.74
T400736,C104557,2026-04-28,POS,842.61
T400737,C101059,2025-07-02,POS,496.87
T400738,C104147,2026-07-01,UPI,2572.53
T400739,C102727,2025-09-19,UPI,1743.56
T400740,C104865,2025-01-27,NEFT,13830.75
T400741,C102183,2025-07-09,NEFT,5817.33
T400742,C104404,2025-12-23,UPI,5531.25
T400743,C104807,2026-04-07,ATM,6204.55
T400744,C102565,2025-09-13,POS,654.94
T400745,C104651,2026-04-25,POS,2407.35
T400746,C103940,2026-04-17,UPI,372.0
T400747,C101214,2026-06-08,POS,907.94
T400748,C100856,2026-06-03,ATM,9407.2
T400749,C102507,2025-09-28,UPI,87526.53
T400750,C103636,2025-04-25,POS,34156.67
T400751,C104019,2025-01-04,ATM,3326.67
T400752,C103884,2026-02-05,UPI,324.61
T400753,C100571,2025-02-16,IMPS,2622.0
T400754,C102130,2026-01-30,POS,5491.11
T400755,C100340,2025-08-26,SALARY,5645.77
T400756,C101726,2026-02-18,UPI,1868.3
T400757,C101713,2025-09-04,UPI,8412.28
T400758,C100904,2025-04-08,UPI,12072.98
T400759,C104976,2026-06-03,UPI,2744.34
T400760,C102792,2025-07-26,NEFT,7639.73
T400761,C100494,2025-06-17,SALARY,935.72
T400762,C104736,2026-03-10,SALARY,5499.36
T400763,C104258,2026-06-06,ATM,4466.58
T400764,C100757,2026-04-26,SALARY,4157.05
T400765,C101079,2025-04-10,UPI,4791.91
T400766,C104108,2026-05-06,SALARY,5095.72
T400767,C102585,2025-03-06,UPI,6697.21
T400768,C102054,2025-06-01,POS,156.74
T400769,C101714,2025-01-26,UPI,7347.83
T400770,C102067,2026-02-23,POS,11506.22
T400771,C102099,2025-02-25,ATM,406.88
T400772,C104310,2025-02-06,UPI,2878.14
T400773,C100481,2025-12-03,UPI,13444.31
T400774,C103694,2026-02-07,POS,9616.43
T400775,C103240,2025-07-28,SALARY,2955.25
T400776,C103819,2025-06-07,UPI,3833.86
T400777,C102855,2025-06-14,POS,10254.63
T400778,C101335,2026-04-12,ATM,1265.82
T400779,C102432,2026-04-03,ATM,10413.87
T400780,C102119,2026-05-06,SALARY,12918.06
T400781,C102461,2025-05-22,SALARY,5556.52
T400782,C104008,2025-06-27,ATM,5405.27
T400783,C100696,2025-07-19,UPI,7349.39
T400784,C102962,2026-04-26,NEFT,1918.68
T400785,C101230,2026-03-31,UPI,1926.42
T400786,C103285,2025-07-25,ATM,1573.2
T400787,C101842,2026-07-16,IMPS,6083.34
T400788,C103022,2025-09-22,ATM,478.28
T400789,C102066,2025-12-17,SALARY,2435.19
T400790,C101581,2026-06-27,UPI,869.21
T400791,C104425,2025-09-12,UPI,1310.68
T400792,C103321,2026-05-17,UPI,14062.51
T400793,C101165,2025-07-22,POS,878.74
T400794,C101071,2026-05-12,POS,4234.11
T400795,C102452,2026-03-05,POS,3414.91
T400796,C103831,2025-12-08,NEFT,3080.45
T400797,C100664,2025-06-29,IMPS,1852.49
T400798,C100937,2025-05-17,UPI,1764.25
T400799,C103564,2026-07-24,UPI,1686.17
T400800,C100601,2025-12-04,NEFT,4828.4
T400801,C101136,2025-11-01,POS,3848.66
T400802,C101519,2025-08-25,POS,1509.28
T400803,C103515,2025-09-28,ATM,21561.37
T400804,C101134,2025-11-13,ATM,1795.79
T400805,C103860,2025-10-02,IMPS,1426.48
T400806,C100708,2025-07-26,UPI,4458.13
T400807,C101098,2025-01-26,POS,1463.72
T400808,C104394,2026-05-16,SALARY,4393.2
T400809,C101284,2025-12-18,NEFT,6390.67
T400810,C102413,2025-04-05,ATM,6576.94
T400811,C102698,2025-03-17,UPI,1000.03
T400812,C103874,2026-05-26,UPI,3781.58
T400813,C101747,2026-05-10,ATM,7464.6
T400814,C103747,2026-02-09,UPI,4809.84
T400815,C104253,2025-07-05,ATM,11372.2
T400816,C100740,2025-08-13,POS,9649.43
T400817,C101262,2025-08-27,POS,2543.96
T400818,C101821,2026-06-01,SALARY,2065.47
T400819,C103738,2025-10-19,NEFT,2889.91
T400820,C104614,2025-03-23,UPI,10872.28
T400821,C101420,2026-01-18,ATM,98050.29
T400822,C104403,2025-06-04,NEFT,4258.09
T400823,C100035,2026-01-11,SALARY,4333.36
T400824,C102984,2025-07-20,UPI,3057.42
T400825,C100873,2025-07-22,NEFT,2990.67
T400826,C104598,2026-06-15,UPI,3808.28
T400827,C104728,2025-08-02,IMPS,10566.21
T400828,C101394,2026-07-01,ATM,9357.55
T400829,C101514,2026-02-17,NEFT,831.94
T400830,C100219,2025-01-09,UPI,13031.43
T400831,C102234,2025-02-02,UPI,2246.91
T400832,C100936,2026-02-28,ATM,2117.2
T400833,C100152,2025-05-28,UPI,3408.37
T400834,C101007,2026-03-28,UPI,3070.53
T400835,C101556,2026-05-17,NEFT,1047.24
T400836,C103853,2025-04-23,IMPS,2703.2
T400837,C104347,2026-04-03,POS,11756.61
T400838,C104153,2026-03-08,POS,187.61
T400839,C103217,2026-04-26,IMPS,5737.3
T400840,C103975,2025-06-14,ATM,3308.06
T400841,C103640,2025-05-29,NEFT,22736.41
T400842,C102100,2025-11-29,NEFT,6443.11
T400843,C100777,2026-04-25,NEFT,994.45
T400844,C101158,2025-06-16,UPI,2824.27
T400845,C104286,2025-09-16,ATM,6857.52
T400846,C101496,2026-01-06,UPI,3668.73
T400847,C101541,2025-12-28,POS,12650.4
T400848,C102435,2026-01-08,SALARY,1108.97
T400849,C104319,2026-03-14,SALARY,1531.66
T400850,C103265,2025-01-18,UPI,5922.76
T400851,C103177,2025-02-26,POS,11287.27
T400852,C102059,2026-06-12,SALARY,3046.03
T400853,C100812,2026-06-28,IMPS,23311.68
T400854,C101944,2025-05-12,SALARY,3923.11
T400855,C101722,2025-10-02,NEFT,682.25
T400856,C102937,2025-01-31,POS,1431.52
T400857,C100188,2026-02-27,NEFT,8049.01
T400858,C100701,2025-06-09,POS,5911.53
T400859,C104565,2026-07-17,UPI,8311.83
T400860,C102933,2025-05-13,ATM,1099.29
T400861,C102978,2026-04-28,ATM,465.63
T400862,C103659,2025-07-12,POS,8781.68
T400863,C103989,2025-05-03,POS,19959.75
T400864,C100311,2026-06-29,POS,2013.7
T400865,C100886,2025-10-06,POS,2191.0
T400866,C104306,2025-06-04,NEFT,829.94
T400867,C104197,2026-02-02,UPI,18449.62
T400868,C102766,2025-06-28,ATM,2145.82
T400869,C102139,2026-07-08,UPI,1676.95
T400870,C101507,2026-07-04,IMPS,1650.96
T400871,C101282,2026-05-15,IMPS,7652.91
T400872,C104653,2025-09-13,ATM,2853.59
T400873,C103509,2026-03-22,ATM,1499.9
T400874,C104994,2026-06-26,POS,1922.57
T400875,C103705,2026-04-04,SALARY,1889.32
T400876,C103422,2025-04-21,NEFT,3584.46
T400877,C104712,2025-10-16,ATM,6010.88
T400878,C101251,2025-07-26,SALARY,5123.46
T400879,C101806,2025-11-22,NEFT,4680.08
T400880,C100263,2025-04-13,UPI,6092.09
T400881,C104615,2025-06-04,NEFT,7685.52
T400882,C101870,2025-06-24,POS,7966.78
T400883,C104788,2026-07-20,SALARY,8317.93
T400884,C101400,2025-01-12,NEFT,3982.8
T400885,C104137,2026-03-30,SALARY,3045.08
T400886,C100274,2025-01-26,POS,19395.97
T400887,C100733,2025-02-09,POS,5280.42
T400888,C103690,2025-03-04,POS,10761.59
T400889,C102047,2026-01-13,IMPS,9362.09
T400890,C103821,2025-09-08,UPI,14957.51
T400891,C102999,2026-02-03,NEFT,2420.72
T400892,C104019,2025-02-08,NEFT,2242.59
T400893,C103726,2025-03-26,UPI,3520.39
T400894,C100706,2026-06-12,POS,2834.76
T400895,C101600,2026-05-06,POS,581.04
T400896,C101822,2025-11-24,ATM,1555.4
T400897,C101339,2025-04-07,POS,20847.56
T400898,C101304,2025-03-08,POS,3767.53
T400899,C101212,2025-12-11,UPI,1041.47
T400900,C100779,2025-04-21,UPI,361.68
T400901,C101919,2026-03-05,IMPS,10800.83
T400902,C100957,2026-05-10,UPI,1933.06
T400903,C104899,2025-05-30,POS,1131.3
T400904,C104384,2025-01-17,SALARY,5793.87
T400905,C101207,2026-02-18,NEFT,4235.84
T400906,C101351,2025-06-04,POS,15159.12
T400907,C101129,2025-07-05,UPI,5683.59
T400908,C103755,2025-03-12,IMPS,52348.35
T400909,C103990,2025-01-27,IMPS,7291.96
T400910,C102449,2025-01-24,IMPS,2684.11
T400911,C101213,2025-12-31,SALARY,2611.5
T400912,C102524,2026-01-29,UPI,11479.89
T400913,C101169,2026-07-09,IMPS,5953.81
T400914,C104712,2025-05-17,UPI,2604.34
T400915,C102633,2026-07-29,UPI,20603.18
T400916,C102941,2025-07-08,POS,13866.69
T400917,C101699,2025-10-13,SALARY,7118.09
T400918,C103201,2025-07-09,NEFT,6717.95
T400919,C101085,2025-04-16,UPI,5817.2
T400920,C104613,2026-03-01,POS,2616.16
T400921,C100465,2025-03-06,POS,3430.43
T400922,C102646,2025-09-23,UPI,10113.0
T400923,C100776,2026-06-24,UPI,7339.82
T400924,C101782,2026-07-05,UPI,2280.79
T400925,C100103,2026-01-16,UPI,6322.52
T400926,C101165,2026-01-10,UPI,2003.64
T400927,C101127,2026-01-21,UPI,2239.17
T400928,C104589,2025-12-29,ATM,6172.56
T400929,C103382,2025-08-29,POS,1235.03
T400930,C101943,2025-07-29,UPI,8526.28
T400931,C100899,2025-04-30,UPI,4186.67
T400932,C103033,2026-06-05,POS,8172.56
T400933,C101854,2026-01-12,UPI,73069.9
T400934,C100272,2025-05-25,SALARY,3566.6
T400935,C103215,2025-02-13,SALARY,3000.09
T400936,C101513,2025-11-23,SALARY,5999.65
T400937,C100209,2025-12-08,UPI,4775.76
T400938,C104315,2026-07-31,UPI,12004.04
T400939,C104312,2026-05-12,ATM,1774.67
T400940,C103079,2025-05-26,NEFT,5823.83
T400941,C103274,2025-05-15,NEFT,3461.79
T400942,C102543,2025-08-30,SALARY,2433.87
T400943,C104571,2026-06-21,POS,10740.93
T400944,C102637,2025-05-17,SALARY,2454.41
T400945,C104947,2026-07-06,UPI,207.45
T400946,C102855,2026-04-01,IMPS,7635.02
T400947,C104341,2025-12-16,POS,802.56
T400948,C101514,2025-10-25,POS,3065.03
T400949,C103619,2025-01-23,IMPS,503.9
T400950,C103660,2026-03-17,ATM,1524.44
T400951,C104510,2026-05-30,POS,4525.96
T400952,C102334,2025-09-27,POS,2160.29
T400953,C102459,2025-08-10,NEFT,1228.5
T400954,C102172,2025-11-08,UPI,15291.59
T400955,C103139,2025-09-02,POS,18035.75
T400956,C103693,2025-06-03,UPI,1715.64
T400957,C101410,2025-06-09,SALARY,9437.56
T400958,C101905,2025-08-04,POS,3259.09
T400959,C103976,2025-06-17,ATM,11529.69
T400960,C103545,2026-05-27,POS,4644.1
T400961,C102587,2025-10-27,IMPS,3231.89
T400962,C102023,2025-10-26,UPI,5100.32
T400963,C102387,2025-11-22,UPI,1938.49
T400964,C100867,2025-04-30,NEFT,4040.88
T400965,C104629,2025-09-09,ATM,896.68
T400966,C103352,2025-01-27,POS,918.93
T400967,C100407,2026-07-09,POS,1018.32
T400968,C104937,2025-10-16,NEFT,4871.58
T400969,C101236,2026-03-14,UPI,4747.78
T400970,C100818,2026-02-10,UPI,3763.11
T400971,C100466,2026-04-16,SALARY,3997.53
T400972,C102779,2025-09-02,ATM,1305.35
T400973,C100688,2025-08-30,ATM,23588.95
T400974,C101116,2025-01-29,UPI,2481.45
T400975,C100326,2025-01-30,UPI,540.89
T400976,C101744,2025-11-08,POS,1285.36
T400977,C101559,2026-07-24,POS,4159.9
T400978,C100030,2026-04-06,ATM,4357.71
T400979,C102315,2026-07-31,IMPS,11557.21
T400980,C104485,2025-07-06,POS,4648.2
T400981,C103271,2026-02-23,POS,2630.65
T400982,C101773,2026-06-08,ATM,4952.56
T400983,C101936,2026-07-20,POS,19415.75
T400984,C104654,2025-11-06,UPI,7221.57
T400985,C100573,2026-05-14,POS,4888.97
T400986,C102608,2025-07-16,ATM,1027.63
T400987,C102470,2026-07-25,ATM,3370.16
T400988,C102988,2025-09-14,POS,5866.77
T400989,C103904,2025-09-21,UPI,1409.64
T400990,C100049,2026-02-26,UPI,28308.39
T400991,C103793,2025-09-14,NEFT,8598.15
T400992,C103409,2025-02-23,IMPS,1561.41
T400993,C101150,2026-05-10,POS,426.23
T400994,C104207,2025-09-28,SALARY,1714.52
T400995,C100108,2025-12-20,UPI,1575.75
T400996,C101705,2026-01-21,UPI,1423.1
T400997,C101880,2026-01-11,UPI,598.0
T400998,C100229,2025-11-22,UPI,1357.81
T400999,C100809,2026-05-28,SALARY,3039.6
T401000,C103853,2025-10-16,UPI,1332.83
T401001,C101647,2025-07-20,IMPS,1780.31
T401002,C100491,2025-03-26,ATM,1620.36
T401003,C103143,2025-12-11,SALARY,3834.59
T401004,C101880,2026-07-22,NEFT,7635.25
T401005,C100471,2025-10-13,UPI,785.01
T401006,C101927,2025-03-24,POS,16435.25
T401007,C104066,2025-03-27,ATM,1010.48
T401008,C100319,2025-05-12,POS,18640.71
T401009,C102602,2025-02-14,POS,8236.66
T401010,C104694,2025-05-09,SALARY,1380.67
T401011,C104077,2025-02-16,POS,459.02
T401012,C100851,2026-02-01,UPI,4886.01
T401013,C101723,2025-03-11,UPI,11543.43
T401014,C103506,2025-11-30,UPI,8938.66
T401015,C103096,2025-07-09,UPI,30915.02
T401016,C101133,2026-03-13,IMPS,5160.75
T401017,C103098,2026-02-25,NEFT,1842.65
T401018,C100130,2025-08-06,ATM,28940.52
T401019,C100921,2025-05-16,POS,7691.71
T401020,C100960,2025-02-15,POS,12200.57
T401021,C104192,2026-07-18,UPI,4870.99
T401022,C102489,2025-07-23,UPI,15438.64
T401023,C102981,2026-04-15,ATM,5560.28
T401024,C103803,2025-01-19,UPI,4874.62
T401025,C100874,2025-05-22,UPI,717.6
T401026,C103757,2025-05-05,UPI,9608.01
T401027,C103952,2025-02-19,SALARY,7703.38
T401028,C104192,2026-04-03,UPI,2424.04
T401029,C103841,2026-03-04,UPI,18565.26
T401030,C100215,2025-10-29,IMPS,945.62
T401031,C102222,2025-01-15,NEFT,567.79
T401032,C101414,2025-05-20,POS,11598.61
T401033,C102235,2026-02-06,POS,9626.44
T401034,C100243,2025-04-05,UPI,1379.5
T401035,C101111,2025-11-13,IMPS,582.17
T401036,C104942,2025-09-09,POS,5594.31
T401037,C101248,2026-03-06,UPI,4301.64
T401038,C101462,2025-12-02,POS,1379.74
T401039,C103058,2026-05-10,POS,3662.08
T401040,C103832,2026-05-30,UPI,5627.96
T401041,C104205,2026-05-27,POS,1320.0
T401042,C101036,2025-11-17,ATM,13216.0
T401043,C104255,2025-04-02,UPI,6277.92
T401044,C102324,2026-03-15,UPI,13862.69
T401045,C103390,2025-12-18,POS,4810.89
T401046,C102048,2025-02-22,POS,770.65
T401047,C102826,2026-05-27,IMPS,762.32
T401048,C102726,2025-08-02,IMPS,93.84
T401049,C102431,2025-02-28,IMPS,797.47
T401050,C102856,2025-03-17,IMPS,1675.49
T401051,C101680,2025-12-29,UPI,555.93
T401052,C101029,2025-02-09,ATM,4335.66
T401053,C102765,2026-04-08,POS,4896.81
T401054,C100673,2026-07-27,ATM,4976.99
T401055,C104670,2025-02-20,ATM,589.47
T401056,C101018,2025-09-21,SALARY,2586.91
T401057,C103262,2026-04-26,SALARY,1920.5
T401058,C101209,2025-03-21,UPI,13088.84
T401059,C104651,2025-10-24,SALARY,1942.54
T401060,C104895,2025-09-17,IMPS,8364.31
T401061,C101640,2026-01-05,POS,3307.77
T401062,C101242,2025-02-15,ATM,1616.84
T401063,C100940,2025-09-17,ATM,3618.16
T401064,C104124,2025-07-07,UPI,1007.53
T401065,C103365,2026-03-25,UPI,5237.73
T401066,C100658,2025-09-22,POS,4378.86
T401067,C102664,2025-04-06,IMPS,8790.34
T401068,C103334,2025-01-24,IMPS,10552.45
T401069,C102377,2025-08-19,UPI,17782.16
T401070,C100810,2025-11-03,POS,1199.99
T401071,C104039,2026-03-29,NEFT,3741.27
T401072,C103699,2025-10-31,SALARY,12826.71
T401073,C104309,2025-07-19,IMPS,3146.89
T401074,C101299,2025-10-19,NEFT,950.59
T401075,C104781,2026-05-25,UPI,2537.42
T401076,C102330,2025-06-20,NEFT,2798.99
T401077,C100341,2025-09-02,IMPS,4948.18
T401078,C101128,2025-12-27,UPI,2328.63
T401079,C101381,2025-09-28,POS,8074.04
T401080,C103205,2026-04-11,NEFT,1981.73
T401081,C104379,2026-01-22,POS,1155.55
T401082,C104542,2025-01-06,POS,15232.44
T401083,C100554,2025-01-20,UPI,1379.88
T401084,C103006,2025-08-27,ATM,3166.72
T401085,C102011,2025-08-27,SALARY,3594.7
T401086,C100799,2025-06-24,SALARY,2668.62
T401087,C104365,2026-03-13,POS,2198.35
T401088,C101922,2025-05-15,POS,3025.37
T401089,C104493,2026-01-07,UPI,2366.02
T401090,C103090,2026-03-21,NEFT,1785.61
T401091,C102949,2025-03-24,ATM,1079.54
T401092,C100942,2025-11-23,UPI,8518.98
T401093,C100461,2026-02-27,NEFT,6380.67
T401094,C100995,2025-01-28,UPI,2408.31
T401095,C100982,2025-03-05,SALARY,2325.25
T401096,C103794,2026-02-06,POS,2423.56
T401097,C101264,2025-11-07,UPI,1635.15
T401098,C101291,2025-05-30,NEFT,28428.74
T401099,C103697,2026-04-18,POS,3637.37
T401100,C102183,2025-05-29,POS,3379.2
T401101,C101550,2025-02-10,IMPS,2042.79
T401102,C104545,2025-03-18,ATM,3854.76
T401103,C103828,2025-04-06,SALARY,1181.48
T401104,C102630,2025-06-20,UPI,6595.09
T401105,C100642,2025-03-09,POS,9938.02
T401106,C100797,2025-07-18,POS,1308.95
T401107,C101596,2025-10-25,UPI,9055.56
T401108,C100136,2026-06-06,NEFT,3165.39
T401109,C104512,2025-01-15,IMPS,373.63
T401110,C103998,2025-04-19,SALARY,2890.48
T401111,C101412,2026-08-03,ATM,1495.35
T401112,C100106,2026-05-15,SALARY,9366.55
T401113,C100391,2025-09-25,UPI,7802.01
T401114,C103327,2025-07-06,ATM,926.76
T401115,C101362,2025-10-04,SALARY,2683.95
T401116,C102265,2025-06-23,POS,14960.93
T401117,C102836,2026-04-11,UPI,1259.37
T401118,C104311,2026-06-28,POS,1414.64
T401119,C104951,2025-07-22,POS,13174.29
T401120,C100973,2026-04-17,UPI,3547.62
T401121,C103239,2025-07-09,NEFT,2150.81
T401122,C104553,2025-11-06,ATM,4552.29
T401123,C101758,2025-08-16,POS,2871.55
T401124,C100897,2025-06-17,SALARY,5675.7
T401125,C100695,2026-04-09,UPI,2222.12
T401126,C101409,2025-07-22,NEFT,2738.8
T401127,C102892,2025-04-04,UPI,4955.66
T401128,C103260,2025-07-11,UPI,1359.98
T401129,C103256,2025-09-26,UPI,6719.55
T401130,C102828,2025-11-16,NEFT,9797.1
T401131,C103469,2025-01-20,UPI,2583.28
T401132,C102278,2026-01-29,UPI,1920.37
T401133,C102747,2026-04-19,POS,2454.92
T401134,C103750,2026-05-18,POS,17429.42
T401135,C104564,2025-09-05,NEFT,5289.04
T401136,C100990,2025-08-05,ATM,1657.51
